id,tweet,time,description
1291373585207099392,"""Grounded in dubious science and cowardly politics,the grievous wounds we have inflicted upon ourselves with the  l… https://t.co/55Ebclaufw",2020-08-06 14:00:29,Taking the UK Government to Court to end the illegal lockdown  and bring those responsible to account. #KBF
1291374063265263621,No feeling compares to seeing the view in this first image as you prepare to arrive back home in Lebanon. A feeling… https://t.co/YaAXCORLTv,2020-08-06 14:02:23,Digital Strategy & Design | Artist Mgmt 🇱🇧🇦🇺
1291373832444342272,"RT @BusyDrT: Bill Gates says that for every 10,000 people, permanent vaccination damage would occur and he expects 700,000 victims. #Expose…",2020-08-06 14:01:28,"“Whose fan is in his hand, and he will throughly purge his floor, and gather his wheat into the garner; but he will burn up the chaff with unquenchable fire”"
1291374112733110273,RT @publicintegrity: Coronavirus Task Force leader Dr. Deborah Birx says family gatherings could cause “superspreader events.” https://t.co…,2020-08-06 14:02:35,"Socially conscious, concerned for the poor and those whom justice has been denied. ✊🏾"
1291373832607920129,Creating a comprehensive economic recovery plan involves more than getting back to the pre-pandemic status quo. Why… https://t.co/z34rHLh5GK,2020-08-06 14:01:28,
1291373712076201984,RT @jonfavs: Wow. This is a good ad.,2020-08-06 14:01:00,“Proud to be part of those who for 5 years have fought to stop this madman trump from destroying America🇺🇸
1291374038862802947,"RT @FaheemYounus: Immunity Boosters:

Do you:
Maintain ideal body weight?
Exercise 30 min/day?
Sleep 7-8 hours?

If no, then focus on these…",2020-08-06 14:02:18,
1291374268455034880,@RawStory @RudyGiuliani Herman Cain died for the same reason white people died from Covid. Because far too many gul… https://t.co/OknMnblyl2,2020-08-06 14:03:12,"Brian James Rational Poet on FB, Brianrrs37ontwitter, Brian37 on http://t.co/KcQzRsMqAa"
1291373933208403969,RT @RepMaxineWaters: Trump lives in the WH rent free. Some congressmembers have lived in their offices rent free - the same members now ref…,2020-08-06 14:01:52,"My website features Photography, Poetry, Politics, and Pop Culture contributors."
1291373506014384128,"RT @Mikel_Jollett: The production price for the leading covid drug, Remdesivir, is $1 per patient.

It's manufacturer, Gilead, charges $2,5…",2020-08-06 14:00:11,"Wife, Mother, Grandma, Independent voter that will #VoteBlueNoMatterWho 
#BlackLivesMatter #Vote"
1291374163320614913,"RT @gerdosi: Short thread.
If you’re not through COVID-19 yet I really hope that you’ve spent the last couple of months preparing for it. L…",2020-08-06 14:02:47,"Natural Life Explorer, Co-founder @VoedingLeeft; Researcher @LouisBolk en Trainer @Bold_Academy #lifestyleasmedicine! Op persoonlijke titel."
1291373527107547139,"RT @juniordrblog: This is just awful.

Andrew Mills company, an advisor to the Dept of Trade and friend of @trussliz , profited somewhere i…",2020-08-06 14:00:16,"Worked in Children's Services in the NHS for 35 years, love Corbyn.senior government source says Johnson is a tosser"
1291373911725289472,Does anyone really think college football will be A-okay for fall during a pandemic? College players have no union… https://t.co/MToqhshdC3,2020-08-06 14:01:47,"The empty sky, how it tricks the orange potus. Motorcyclist and Poet and Dem. Resist everyday."
1291374024514138114,The problem was also prevalent before Covid. It took many weeks for resolution even then. I hope you realise I have been patient.,2020-08-06 14:02:14,Persists despite struggles. Wolf.
1291373584703557636,RT @yoshi_fitness_: Medical breakthrough on mingling and staying COVID-19 safe! #cashmaster #findom https://t.co/42H1cAdkYV,2020-08-06 14:00:29,"LIVE 🕺,♥️ LOVE♥️,LAUGH 🤣😂,AND ENJOY😉😝😜🤪🕺"
1291373723396665348,"RT @QuickTake: ""It looks a little bit like Disneyland as well.""

From 5G connectivity to ventilators for #Covid19 patients, @allenwan290 ta…",2020-08-06 14:01:02,Retweet #China // #BOT // Retweets aren't endorsements
1291374033272033280,"RT @aparanjape: ""Convalescent plasma therapy did not show benefit in reducing mortality risk among COVID-19 patients, according to an inter…",2020-08-06 14:02:16,"Witty, Logical,Go getter,Travelloholic, Concious Misfit, Humour is staple,lazy photographer, Science Lover, and an Optometrist by profession! Views are personal"
1291374159604391944,RT @hugolowell: House Speaker Nancy Pelosi rounds on Senate GOP just now on CNBC with coronavirus bill talks completely stalled: “Perhaps y…,2020-08-06 14:02:46,"Not liberal or conservative, just a pissed off American who’s disgusted with the vile corrupt nutjob occupying our Oval Office. BIDEN WON‼️"
1291373614168711168,RT @sampson_dog: Missing our @TheRhodesLab frens! With social distancing we haven't seen them in person. For #TBThursday we're giving a sho…,2020-08-06 14:00:36,"Animals, Science & smiles to buffer news posts. BSc, BED & MSc. so I teach n stuff. The stuff mostly means my cats' twitter @Meowhousethree. she/her/Cthulhu"
1291373698117664768,RT @blogdiva: @HenryVConnelly @sfpelosi @SpeakerPelosi @jimcramer someone needs to get Jim into the Congressional Record explaining why he…,2020-08-06 14:00:56,"Former editor/publisher of The Paper, Pinawa, MB
Proud Pinawa resident since 1964
Hobby genealogist"
1291374234762174464,The classrooms at Northern Arizona University’s School of Hotel and Restaurant Management will look much like local… https://t.co/E1mbgVs6uN,2020-08-06 14:03:04,"Serving Flagstaff and northern Arizona since 1883 with the local news that's important to our unique community 🏔
Got a tip? 📩 news@azdailysun.com"
1291373471977504768,"RT @JuddApatow: Shouldn’t this be enough to boot him out of office?   What more proof does anyone need that he is too inept, mentally unfit…",2020-08-06 14:00:02,
1291373539069698049,RT @RepMaxineWaters: Trump lives in the WH rent free. Some congressmembers have lived in their offices rent free - the same members now ref…,2020-08-06 14:00:18,"I couldnt help but notice your PAIN, it runs deep... SHARE IT WITH ME. Always put GOD 1⃣st. #saints . #ĸв24 #Lakeshow uptown #jetlife#NLU #NLMB Mamba Forever"
1291373765415272448,@NorthWestFOI @GMPCityCentre Rising number of Covid cases in Greater Manchester area. This event is fine by me. If… https://t.co/ruIxca42AV,2020-08-06 14:01:12,🇬🇧Pro-Brexit Conservative 🇬🇧 Leyton Orient. Love Classic Rock & Metal 🤘🤘🤘
1291373564659224577,"RT @SuzeQKnits: There is a older patient here with covid-19, she 93 years old and has refused to be ventilated for 3 days. She said to me ""…",2020-08-06 14:00:25,"#Resist
Trickle Up not down.
Dad of 3 perfect boys including the Autistic 1.
Member SAG/AEA.
8 time marathon runner
#Resistance ain't a sprint✌🖖
No lists."
1291373695475134465,"RT @igorvolsky: Yes, a party that includes $20B for agro-businesses, $30B for defense contractors, and write offs for business lunches in i…",2020-08-06 14:00:56,"Education - MA running M. G. U. Bhopal
Professional - Pvt Job
📩 -kapildubey96444@gmail.com, kapildubey96444@yahoo.com
📲 +91 96444 17662"
1291374030109446145,RT @RogueCoder250: This thread is incredible. It's hard to believe that the Tories had any serious intention of a proper procurement proces…,2020-08-06 14:02:16,Grievance chimp. 🇪🇺🦄
1291374005140828160,"RT @Johnnyjeep4: @ImpeachmentHour Between Melania’s trips, Trump’s golf trips &amp; trips to Mara Largo, Donkey Don Jr’s hunting trips, along w…",2020-08-06 14:02:10,"Wife, Mother, Grandmother Liberal  Vote Blue #BidenHarrus2020 Pass the John Lewis Voting Rights Act"
1291373929420820481,OH COME ON https://t.co/VFJHzHohig,2020-08-06 14:01:51,"Tech journalist. Author of 20+ books.
Woody Guthrie was right.
I'm a Bott, not a bot.
Facts matter.
He/him.

Header image: 17th Street, Birmingham, AL."
1291373811024015360,"Trade Shows and Exhibit Events are permitted but they are going to look a little different. 😅
We have assisted clie… https://t.co/5oMWbasSbC",2020-08-06 14:01:23,"Event Operations & Safety Management. 🍁 Industry experts working on major events, festivals, livestock, venue shows and more - across North America 🎆🎵"
1291373488067031042,"RT @CanArm2011: What a goofy moron...our incompetent Finance Minister discussing anything with any ""intelligence community"" seems wildly in…",2020-08-06 14:00:06,I would rather be morally and ethically correct than politically correct. 🇨🇦 🇺🇸
1291374274297683969,"RT @ajc: MUST WATCH: Ahead of the @DemConvention, former VP and presumptive Democratic presidential nominee @JoeBiden spoke with AJC’s Tia…",2020-08-06 14:03:14,The latest news and happenings in Cobb County. Brought to you by the @ajc. Tips? Contact @KristalDixon
1291374274138329094,"@nikki_shreds @FrogLeapStudios , live at Folken in Stavanger, Norway days before the lockdown happened here.",2020-08-06 14:03:14,
1291374058463006722,"RT @Mikel_Jollett: The production price for the leading covid drug, Remdesivir, is $1 per patient.

It's manufacturer, Gilead, charges $2,5…",2020-08-06 14:02:22,"There's more to this world than work and stress. I'm leaving all of that behind everytime I pick up a mic, flip open the laptop, write a new line, make a mess."
1291373636574732289,"RT @kontrapunto: I can’t believe the Filipino people have to beg the government to be less corrupt during a pandemic 

Wasn’t this supposed…",2020-08-06 14:00:42,15 BILLION PESOS NA NINAKAW NG PHILHEALTH
1291373795433824259,RT @DrLeanaWen: This cannot be our new normal. It doesn’t have to be this way. https://t.co/21hKVLxxQ2,2020-08-06 14:01:20,Head Of Business Development @BillingParadise | Lead Physical Therapist @ First Priority Care
1291373564042653696,Unlike dishonest @GOP @realDonaldTrump &amp; #TrumpDirtyBirds trying 2 undercut OWN admin &amp; experts bc #COVID19… https://t.co/UIYatg8FWq,2020-08-06 14:00:24,I live in my own little world. Feel free to join me but enter at your own risk.
1291373572351496197,".@joahspearman was recently interviewed by @barronsonline about his company @Localeur, being a Black entrepreneur,… https://t.co/wOclb6NnmF",2020-08-06 14:00:26,Thought leadership needs a refresh. We're a #nextgen speakers bureau focused on diversifying the field. Founded by @vanessavalenti @johncary @courtwrites.
