id,tweet,time,description
1254804131258208261,RT @JackieTHarty: THE PLOT THICKENS....Giuliani: 'Fauci Gave $3.7 Million to Wuhan Laboratory' in 2014 https://t.co/79NqJGVtw5 via @Breitba…,2020-04-27 16:06:32,
1254804827160350721,This is the road map of key principles that #NewJersey Gov. Murphy says will help guide how and when the state will… https://t.co/LckIKv32Va,2020-04-27 16:09:18,"#6abc Action News Trenton Bureau, covering all things New Jersey."
1254804248677793795,RT @blogTO: 5 employees at Costco in Vaughan test positive for COVID-19 but store remains open https://t.co/bCIgKzsMpH #Toronto #Vaughan #G…,2020-04-27 16:07:00,Where two conflicting things are true.
1254804123003744257,"RT @RepKatiePorter: In early March, I wrote a letter to the CDC Director urging him to make testing free for everyone—he blew me off.

But…",2020-04-27 16:06:30,"woman who played ""woman” on your favorite show. she/her zuh-BETH, not ZAY-beth. https://t.co/t9Me3hYW0w"
1254804635040264194,"RT @BryanDawsonUSA: Republicans:

🔹Obama botched the Hurricane Katrina response (he wasn't president in 2005)

🔹Obama illegally gave money…",2020-04-27 16:08:32,"Climate Change is real, Universal Healthcare, $15 minimum wage, Green Infrastructure, Legalize Marijuana & tax it, Debt Free College, it’s pretty fkn simple"
1254804580182962176,RT @DarshanaJardosh: I congratulate the residents of Simandhar Campus led by Shri Kamleshbhai Shah for donating Blood via the Mobile Blood…,2020-04-27 16:08:19,"Bhartaiya (India First) / Rashtravdi / Hindu / 

supporter of #Modiji, #BJP, New India, Digital  India, Transforming India."
1254804375383552000,"RT @MalavikaM_: Problems will come and go..konjam chill panu maapi! ☺️ How we hang out when we can’t really hang out 😋
Team ‘Master’ is soc…",2020-04-27 16:07:30,the name is vikram aditiyan
1254804525757591554,"RT @RayGarciahawaii: @realDonaldTrump @TuckerCarlson @IngrahamAngle
PLEASE INVESTIGATE THIS VIDEO BELOW ==&gt;

A potential cure to stop using…",2020-04-27 16:08:06,"🔴 I am a work in progress. Some of the titles I currently embrace are Deplorable, Conservative, Pro Life, Army Wife, Christian & Rescue Mom of 🐶 Fur Babies"
1254804719266119686,RT @bendthearcpgh: Today we are launching #PittsburghRisesAsOne: Social Distance Style. We’ll be offering a new way every week to have a lo…,2020-04-27 16:08:52,@ArtsEdCollab leader. @bendthearcpgh organizer. Perfectly imperfect human. Views are my own. Photo credit: Brian Cohen
1254804723351330816,"RT @ChesterBanford: I just cannot imagine you passing this up⚰️ Since the Corona Virus Pandemic, 290 persons with
NO Income coming in, sign…",2020-04-27 16:08:53,International Investment Banker/Wall St. Executive. Business & Financial Consultation.
1254804722608939008,"RT @JoelHashtagKing: Multiple testing sites for Covid-19 in Orange County this week, call 407-723-5004 to set up your appointment. https://…",2020-04-27 16:08:53,
1254804433818587136,RT @PhilipRucker: The president was convinced to pause the daily coronavirus briefings because advisers concluded his performances were dam…,2020-04-27 16:07:44,
1254804403732783109,"Keep this in context, folks https://t.co/xuMLRNaXAT https://t.co/OAfYH13J8w",2020-04-27 16:07:37,"Husband, father, American, Army veteran, business owner, bootstrap entrepreneur, defier of physics. Sensationalist journalists are a cancer."
1254804135242760192,"RT @Rom_TAlan: An essential read ... not that we did not know all this ... but how overwhelming it is to see in print, verified, in all his…",2020-04-27 16:06:33,she/her/hers 🏳️‍🌈🖤 😷🌻 #BlackLivesMatter #StrikeForBlackLives #GoodTrouble #VoteBlueToEndThisNightmare #KamalaHarrisMyVP #BidenHarris2020 #TeamRPG
1254804484292837376,"RT @MrSomtoOkonkwo: Nigeria Soldiers Mercilessly Flog/Beat Up A Father In Front Of His Children For Overtaking Them In Agbor, Delta State.…",2020-04-27 16:07:56,
1254804118591471617,"RT @IngrahamAngle: Yahoo compares Sweden to Norway, Denmark — why not to Spain, France, and UK. https://t.co/xcNCYsN14A via @YahooNews",2020-04-27 16:06:29,I’m a happy man and I love family and I love living a good life.
1254804798789976064,"RT @ANCALERTS: President Duterte on Monday night said he might declare the implementation of a ""modified quarantine"" in parts of Metro Mani…",2020-04-27 16:09:11,"local newspaper columnist & civil servant | political science, public ad, & literature #newaccount"
1254804823200890880,RT @HillaryClinton: Where are the damn tests?,2020-04-27 16:09:17,
1254804576177291268,"RT @KagroX: From late Feb. through mid-Apr., when the “protests” started, 26,000 people died of COVID-19.

In the 12 days people have been…",2020-04-27 16:08:18,"This is my personal account. Changed my profile pic to Ms.Waters, so Trump & GOP will be reminded that #AuntieMaxine is comin.
#FBR 🌊 #BidenHarris2020"
1254804118641586176,"fuck, I miss life pre-corona virus",2020-04-27 16:06:29,your favorite cheap thrill
1254804677469908993,RT @Pornhub: RT for a chance to win a Stayhomehub apron 🔥 all collection sales from the Stayhomehub Collection go to Coronavirus relief. Ma…,2020-04-27 16:08:42,"Interessato all'archeologia, l'hockey su ghiaccio, le birre artigianali e i viaggi 
tesserato con @verditalia @grueneverdiverc"
1254804286866939904,RT @zoo_bear: A Muslim man with partial paralysis in his hand accidentally dropped currency notes at a petrol pump. The video was shared by…,2020-04-27 16:07:09,
1254804358140755968,"Maisie Williams donates £50,000 to Bristol animal rescue shelter during COVID-19 crisis https://t.co/sXfjfby39w https://t.co/5CYuETQW5s",2020-04-27 16:07:26,Latest News
1254804341556416513,RT @NavroopSingh_: Bannon was right CCP Gangsters are behaving like Nazi Germany !!!,2020-04-27 16:07:22,
1254804933028839436,"RT @Thabz_online: Here is what they did when they came to my house... got in, knocked, my mom went to speak to them, they took off their mu…",2020-04-27 16:09:43,😒
1254804777520816128,"RT @MobilePunch: Over 100,000 people recover from COVID-19 in Spain
https://t.co/N6YUq8i0A4 https://t.co/dTCpJXC1mq",2020-04-27 16:09:06,The only person on Twitter who doesn’t claim to be a social media guru.
1254804568308764672,"RT @udaykotak: Coronavirus deaths per million - India has outperformed:
Italy: 44
UK: 31
Brazil: 20
USA: 17
Germany: 7
China: 3
India: 0.6…",2020-04-27 16:08:16,"Rocking Chair Advisor, Farzi Philosopher, and Full-time eater!"
1254804831795019779,"RT @BorisJohnson_MP: I worked for almost an hour this morning, so I've taken the rest of the day off.
Matt Hancock can handle the propagand…",2020-04-27 16:09:19,"Believes in facts and reason over superstition and lies.
Detests extremism of both right and left. Likes single malt and good wine.
Age old Led Zeppelin fan."
1254804199142879234,RT @nadianwazir: PLEASE STAY HOME. ARE CURVE IS JUST BEGINNING TO LOWER AND WE ARE ALMOST AT 0 DEATHS A DAY IN 3 WEEKS. I KNOW YALL LOVE TH…,2020-04-27 16:06:48,"can the universe chill, I get it"
1254804551024115712,"Stay Fit While You Are at Home. For many of those in the modelling industry, exercise is a key part of life and ove… https://t.co/Fn8ci8vJmL",2020-04-27 16:08:12,"Talent Management is a model & talent agency. 
Apply online to register or book. Connecting models, actors & entertainers to business every day."
1254804610272964609,This is great 👏🏿👏🏿 https://t.co/IfVOsPyhJX,2020-04-27 16:08:26,Life is too long to be bored 💃🏿
1254804563376443392,RT @MaxBoot: .@BillGates is someone who really deserves the real Nobel Prize.,2020-04-27 16:08:15,"Tired of politicians who don't do what is right for their constituency, but instead act on behalf of some interest group in order to benefit from it personally."
1254804622276878336,RT @nypost: Generous couple helps struggling Key West residents amid coronavirus https://t.co/guTC1fT7uu https://t.co/EgG7cG4UD3,2020-04-27 16:08:29,🍑🏃🏻‍♀️💪🏻👩🏻‍💻📸🤓PISCES♋️ Law of attraction . A dog lover. 🐶
1254804877634686976,RT @daviddoel: 😂 just a totally embarrassing and useless Democratic leadership,2020-04-27 16:09:30,"Have a cup of tea, have another one, have a cup of tea

Anti Russian Defamation League , Xenophile, Libertarian Socialist, Secular Humanist etc"
1254804396061323264,"RT @JaroGiesbrecht: PM @JustinTrudeau says provincial governments have jurisdiction over re-opening their economies. 

""They have the respo…",2020-04-27 16:07:35,🍁Proud French/Metis ⚖ Political centrist ⚖
1254804559169490945,"RT @BpsmithUk: As Boris claims enviable success on the steps of No10, Nurses in Yorkshire are refusing to work after one of them dies from…",2020-04-27 16:08:14,
