id,tweet,time,description
1253522487096356864,"Another Crew Member From Oasis of the Seas Dies Due to COVID19  #sympathy #RIP

https://t.co/O12hnupQci",2020-04-24 03:13:44,Daughter of the King. Happily married for 27 years & momma to three. Homeschool advocate. @LibertyU Mom. Owned by a Golden Retriever. Cleveland Native.
1253522754814595073,"RT @sardesairajdeep: Migrant labour on road: RW IT cells silent; job losses grow,RW IT cells silent; biz shutting down: RW IT cells silent;…",2020-04-24 03:14:48,
1253522850993958913,Athletics stares at a very realistic prospect of losing an entire season amid the #coronavirus pandemic https://t.co/cRfClEwX2G,2020-04-24 03:15:11,"Bringing you live updates, breaking news, opinions and photos from the wide world of sport."
1253522868526288898,"RT @AkshaySharmaMD: If you know someone who has consumed bleach or isopropyl alcohol, call Poison Control @NationalPoison at 1-800-222-1222…",2020-04-24 03:15:15,"Staying healthy and working out.

opinions, it's not financial advice.
please due your DD and do the opp.
#Perpehand 👋

https://t.co/eze5sl30kn"
1253522566662295552,@realDonaldTrump 'It's irresponsible and it's dangerous': Experts rip Trump's idea of injecting disinfectant to tre… https://t.co/CMdY6w968L,2020-04-24 03:14:03,
1253522772346593281,"RT @Reuters: ‘I'm going to take a moment to dedicate this legislation to my dear sister, who is dying in a hospital in St. Louis, Missouri,…",2020-04-24 03:14:52,
1253522306170851329,"RT @EM_RESUS: Hi, ER Doc here.

Do NOT inject or consume ANY disinfectants in an attempt to kill COVID19.",2020-04-24 03:13:01,"I’m a dad, play darts, and Starcraft. I have this hot wife @leynaloons14 who lies to the cops and the court"
1253522578783842304,"RT @NCDCgov: 108 new cases of #COVID19 have been reported;

78 in Lagos
14 in FCT
5 in Ogun
4 in Gombe
3 Borno
2 in Akwa Ibom
1 in Kwara
1…",2020-04-24 03:14:06,"To get experience is to make mistake,  to avoid  mistake is to get experience ....learn from your mistake."
1253522872330485760,RT @IngrahamAngle: No lockdown in Sweden but Stockholm could see 'herd immunity' in weeks https://t.co/vSivMRWdDc,2020-04-24 03:15:16,"Native Texan, wife of @Caffeinated_Tex, mother of four, proud of my LEO husband, son, and brother, conservative, Christian, politics, coffee #MAGA"
1253522310641750016,"No flu, no heart attacks, no cancer no diabetes just the covid https://t.co/7fqpF7wmBv",2020-04-24 03:13:02,PROUDAMERICAN
