id,tweet,time,description
1248309868353572864,"RT @thehill: Bill O'Reilly: Many of those dying from coronavirus ""were on their last legs anyway"" https://t.co/Q2XS1kte17 https://t.co/A4wJ…",2020-04-09 18:00:39,no one learns anything before they are ready for it.
1248321855464841216,RT @Acosta: WH: The White House Medical Unit is going to conduct a COVID-19 test on all members of the press who plan to participate in tod…,2020-04-09 18:48:17,Sexagenarian remainer who is not willing to go forth until her grandchildren are assured a future in Europe
1248321641651867651,"RT @MaryVought: This aged well. 

Jan. 31, 2020: @HuffPost: Don’t Listen To @SenTomCotton About Coronavirus

https://t.co/ohneezUErc",2020-04-09 18:47:26,USMC VET F.A.S.T Co. PAC/ 2/7 MCAGCC 0341MFs..SEMPER FI #MAGA TRUMP2020
1248321876893589507,RT @chiIIum: Vice President Pence – who is leading the coronavirus task force – has denied access to CNN’s crankiest stepchildren. Hehehe 😂,2020-04-09 18:48:22,"LSU Tigers, Saints & President Trump.  ❤️❤️❤️"
1248309964504010754,RT @pressgyal: Coronavirus fucking up the money yo,2020-04-09 18:01:02,IG: @mishavra | Business IG: @sugaantigua | Jr. Auto Body Tech. 🚗🔧
1248309855410102272,Nothing but the truth https://t.co/VqPSnEytYh,2020-04-09 18:00:36,civil engineer
1248309876641726464,RT @AlArabiya_Eng: Watch: #Lebanon’s political elite are using the #coronavirus outbreak to try to restore the support they lost during mon…,2020-04-09 18:00:41,"Social Worker and reader. interest in Governance, Geopolitics, Motivation, Development & History. MA Public Policy @SIMADUniveristy , B Public Administration."
1248321725386780672,"RT @AJEnglish: #Coronavirus updates: 

• Global number of cases surpass 1.5 million
• 6.6 million more Americans file unemployment claims
•…",2020-04-09 18:47:46,Stand-Up Comic/Actor/Host/Voice Over Artist Bookings : +919811239932 query@jeeveshu.com
1248310141092577282,"There may be nothing that colleges can do about covid, but students should be entitled to at least a partial refund… https://t.co/k5K3JXCbt6",2020-04-09 18:01:44,BLM || ACAB
1248309859658989571,"RT @saahilmenghani: #VERIFIED

👉51 NEW CORONA cases in Delhi, 47 NON MARKAZ

👉Samples tested yet-9968

👉Total cases- 720(430 MARKAZ)

👉IMPO…",2020-04-09 18:00:37,
