id,tweet,time,description
1251345689486876673,@CrownedParadox She should be social distancing. JAIL. https://t.co/27mMpwbyVh,2020-04-18 03:03:55,"A moment lasts all of a second, but the memory lives on forever. (#Stush • #Fake)"
1251346037375197184,RT @KevzPolitics: #BREAKING - Jamaica records 20 additional coronavirus cases within the last 24 hours - taking the national tally to 163 h…,2020-04-18 03:05:18,Chosen | 🇧🇸 | Rhon ♥️
1251345722907127808,RT @EddyJokovich: All the signs are pointing to a #Coronavirus cover-up. A big donor to the Liberal Party has acquired the #RubyPrincess bl…,2020-04-18 03:04:03,Support Teacher; Educator; Parent; Citizen
1251345698173464577,RT @thenation: The path out of this pandemic involves millions of tests—and much more data about the body’s immune response to the virus. h…,2020-04-18 03:03:57,"NATS are WS champs!!! ⚾️ Autism mama, wife, SPED teacher, behavior analyst.  Lifelong learner, musician & writer. Spoonie, ADHD. #NeurodiverseSquad."
1251345659573067776,@TravUTEtopia Oh brother. I believe the tweet is real and he is clearly wrong in his assumption that he could stop… https://t.co/bESh2GRTLL,2020-04-18 03:03:48,Husband - Father of 3 - Die-Hard Utah Ute - Jazz - Red Sox - Phillies & Patriots Fan! #LetsGo ** Proud Member of the Church of Jesus Christ **
1251345609031929861,RT @Bewitched9: Antibody research indicates coronavirus may be far more widespread than known - ABC News https://t.co/kHgKubR7E3 (via @ABC),2020-04-18 03:03:36,#Resist #TeamBidenHarris #wtp2020 #RF #Hanian • Democrat • Happily Married • Not Looking for a Date • Buckeye Football Fan • Ohio State Alum
1251345789504405505,RT @ChrisCuomo: Constant division. Covid not a big deal. Nazi signs at protest are just irony. Confed flags are just nostalgia. Trump lying…,2020-04-18 03:04:19,
1251345327959015425,"AMERICAN SMALLBUSINESS THAT ARE DEMANDING TO REOPEN, this is your possible reality. Dumbasses https://t.co/ojSxD1grJS",2020-04-18 03:02:29,driven by the greater good. the universe holds the key. I’m just a passenger. 🇲🇽🇸🇻
1251345781279404035,"RT @KaraScannell: NEW: Michael Cohen will be released from prison early due to pandemic, according to sources and his lawyer. Cohen will ha…",2020-04-18 03:04:17,
1251345932828004352,"RT @sellerjpl2000: POTUS since 2016
Trade
Immigration
Economy*until COVID19
MSM &amp; RINO attacks
Tax relief
Regulation removal
Each issue,fac…",2020-04-18 03:04:53,MAGA. TRUMP§TRUMP§TRUMP Screw a Democrat every chance you get and twice on Sunday's.
1251345332153323528,RT @IngrahamAngle: We doctors need more freedom to use experimental anti-coronavirus treatments https://t.co/ayyeODrai3 via @nypost,2020-04-18 03:02:30,"Mother of one and Grandmother of two.

#MAGA #CONSERVATIVE #PATRIOT"
1251345416827920384,"RT @BT21_: For you, 
for us, 
for everyone. 🙏🏼

#StayatHome #SocialDistancing #SelfQuarantine #FlatteningtheCurve #Hygiene #Health #COVID19…",2020-04-18 03:02:50,
1251346054630354944,"RT @TheEconomist: The pandemic may be remembered not just as a health disaster, but as a geopolitical turning-point away from America https…",2020-04-18 03:05:22,Not your favourite kind of human being.
1251345672575438851,"It just really sucks to be on lockdown when you’re going through so much , your forced to be alone with your own thoughts",2020-04-18 03:03:51,
1251345668276318208,RT @swilkinsonbc: Netanyahu's son sparks global fury after posting sickening tweets wishing Coronavirus deaths upon left-wing political riv…,2020-04-18 03:03:50,Australian. Mother. Sister. Wife. Daughter. Writer. Former Teacher.
1251346061806809088,"RT @CMLGonzalez: #TeamLorena has reached the haiku writing phase of the #StayHomeStayHealthy quarantine. 

Don't be wildin'
Practice social…",2020-04-18 03:05:24,"Political consultant, hosts KVRU’s Hacks&Wonks, sportsaholic, geek, ASOIAFaddict, infuriated optimist, relentlessly curious. You know something I don't. she/her"
1251345940948156416,RT @jkbjournalist: This is a national disgrace. Am I the only person who thinks we are treating our elderly as expendable? WTF https://t.co…,2020-04-18 03:04:55,"I used to be a cog in the wheel, but the wheels have fallen off. #VoteBiden #StopTrump #DemolishGOP # #Masks4All #TheResistance #LGBTQ 🌈#BlackLivesMatter"
1251345978810122245,"@AHaridopolos @RyanAFournier ""it could cause far worse problems than the Coronavirus ever could."" Do you have some… https://t.co/OuSY0Qdz14",2020-04-18 03:05:04,
1251346015740997632,"RT @JoshuaKarp: Holy hell.

Today, Florida set a record of new coronavirus cases: 1,413 in the last 24 hours.

Florida’s total cases is now…",2020-04-18 03:05:13,living well and raising hell 🤘🏽
1251345928608288768,RT @karliwithakay: It’s Friday night so of course @shandro is pitching individual contracts (ARPs) to docs on Twitter. It may sound like a…,2020-04-18 03:04:52,"World citizen. What happens, happens to ALL of us.❤️ wins every time. Hate dies."
1251345743971004416,RT @DesmondCole: I really appreciate these words,2020-04-18 03:04:08,"young sailor, tired mage, tree cyborg, tattooed summoner, anti-fascist. acab. black lives matter. he/they."
1251345294480080896,@kya_hi_bolein @narendramodi @PMOIndia @UPGovt @gadbihar @myogiadityanath @NitishKumar @aajtak @TheLallantop… https://t.co/AFfKULR5jX,2020-04-18 03:02:21,Young professionals inspired with what BJP stands for came together and gave birth to spark named- Youth4BJP
1251345815513165825,"RT @RealJamesWoods: If you wonder why you’re suddenly unemployed and a prisoner in your own home, take a gander as this globalist cartel be…",2020-04-18 03:04:25,#MAGA #GreatAwakening #KAG #WWG1WGA #Q FB @GenFlynn #Patriot
1251346053527470081,RT @_Mylito_: Tell WHO to mind they damn business,2020-04-18 03:05:22,bren🐐 | #Tech21 | rougebaton💯| SC: no_rvgrxts
1251345588374982659,RT @MaleniC14: Lmfaooo seriously stay home so we can go outside sooner!!! 😭,2020-04-18 03:03:31,💈 IG: notorious.vic__💰: $ivelisse810
1251345772391436289,RT @CapehartJ: If you're not watching @maddow during our Covid-19 nightmare you're not getting the full picture of what's happening. That j…,2020-04-18 03:04:15,"65 & a senior at a university to become a social worker. As 1 professor said of me, “A force to be reckoned with”. RESISTER!"
1251345764996939777,"RT @BT21_: For you, 
for us, 
for everyone. 🙏🏼

#StayatHome #SocialDistancing #SelfQuarantine #FlatteningtheCurve #Hygiene #Health #COVID19…",2020-04-18 03:04:13,#BTS_Dynamite https://t.co/Dc3wBPSFE1 🐰💖🐹         ᴸⁱᵍʰᵗ ⁱᵗ ᵘᵖ ˡⁱᵏᵉ ᵈʸⁿᵃᵐⁱᵗᵉ 🧨
1251345303602675712,"RT @ryanstruyk: Reported US coronavirus deaths:

Feb. 17: 0 deaths
Mar. 17: 111 deaths
Apr. 17: 36,997 deaths",2020-04-18 03:02:23,
1251345559673360385,"RT @Dangchick1: Scientists have strong evidence coronavirus originated naturally.
Nothing suggests the virus was ""man-made,"" experts say.
h…",2020-04-18 03:03:24,"Award winning Technology Shogun, Consultant, Instructor, Presenter, and Demigod. Mix equal parts Geek, Chic, Cool, Sexy and Stir. #BlackInSTEM"
1251346011563286530,RT @jaketapper: Heartland hotspots: A sudden rise in coronavirus cases is hitting rural states without stay-at-home orders - CNNPolitics ht…,2020-04-18 03:05:12,"RE Lecturer, Heavy Rock - Metallica fan, Reader of Vampire novels, Whiskey drinker."
1251345991803994113,"RT @C_3C_3: Coronavirus happened in a wet market.

Nope.

Coronavirus happened accidentally in a lab.

Nope.

Coronavirus happened in a lab…",2020-04-18 03:05:07,"Dems are traitors. The existential threat to all good and decent people
Libtards are evil
New Account
Twitter Forced"
1251345931976359939,"LIVE severe weather briefing with a recap of the Easter Sunday TORNADO OUTBREAK on April 12, 2020. Damage survey dr… https://t.co/EeNFHGhEtd",2020-04-18 03:04:53,"Extreme Meteorologist. Storm chaser. Leaf 🍁 peeper. PhD in Meteorology from OU. Intercepts tornadoes, hurricanes, blizzards, floods. Launches 🚀 into tornadoes"
1251345907389534209,"@sunlorrie @JustinTrudeau
@fordnation
Next time let's try being more prepared and having masks for all passengers w… https://t.co/Y7qEgmGR8w",2020-04-18 03:04:47,
1251345936170864640,Recognizing lineworkers during the pandemic https://t.co/GhdDblafOg,2020-04-18 03:04:54,We help organizations engage citizens! Communication is key.
1251345521106653184,RT @SheWhoRises: I’m telling you. I smell GRU influence all over these protests. https://t.co/9fb3vqbJ1s,2020-04-18 03:03:15,
1251345278147403779,RT @TomFitton: BREAKING: @TuckerCarlson: China conducting influence operation on Wuhan virus out of its San Francisco consulate....working…,2020-04-18 03:02:17,We believe in fuel choice! #PumptheMovie🎥#WeLoveBiofuels🌾#WeLoveJesus✝️ #BreastCancerSurvivor🎀 #NoDMsPlease
1251345853345935360,"RT @morethanmySLE: RECKLESS Protestors outside the Governor of Minnesota's House chanting, ""Open UP"". This in on YOU Trump. #COVID19 

http…",2020-04-18 03:04:34,"I follow three rules: Do the right thing, do the best you can, and always show people you care. 🥇🏈💎🎆💯"
1251345442786377730,"RT @IngrahamAngle: 39 elderly Texans successfully complete hydroxychloroquine treatment for COVID-19, doctor says | https://t.co/27O2Xw6dyT…",2020-04-18 03:02:57,
1251346033004744704,Smh my little sisters father has Covid-19 this shit really hitting to close to home 😡😢,2020-04-18 03:05:17,OLD TWITTER GOT SUSPENDED FUCKIN NICKI FANS SMH @wanyedod IG: WANYE.DOD
1251345995079680000,RT @shantalisinggg: University emailing me during this pandemic,2020-04-18 03:05:08,ucsd ‘23
1251345936107765762,"RT @BjpBiplab: Every contribution strengthens our fight against COVID-19 pandemic.

I sincerely thank IFS Association Tripura for donating…",2020-04-18 03:04:54,"Coffee-Drinker, eReader Addict, workaholic, Mom, Blogger, I’m very busy and important."
1251345894877868032,RT @dyamondaireyel: “Lockdown is ov—“ https://t.co/mv3JwwQkOI,2020-04-18 03:04:44,cutie with a booty 💓 sc: ognyla6 ✨ ig: ny.bop 👑
1251345710261219328,RT @morethanmySLE: BREAKING: A New York woman with #coronavirus symptoms died last week after being prescribed a drug cocktail with known c…,2020-04-18 03:04:00,
1251345831589863424,RT @Rockprincess818: Obama gave the Wuhan lab $3.7 million.,2020-04-18 03:04:29,"👪🙏🇺🇸🎣🍺🐕🐈 [0llll0], NRA ︻デ═一  ▸, anti-globalization, anti-feminism, anti-open borders, anti-socialism, anti-sharia law, build the WALL"
1251345639188779009,RT @CREWcrew: The Army this week gave a politically connected Montana firm half a billion dollars—not to manufacture ventilators or protect…,2020-04-18 03:03:43,RETIRED‼️ Free at last! Living my real life! 🍷⛺️🏞📚🎣🍽🥂🌝🌲🕊 😘💨💋 #FredsFailure #DitchMitch #TRE45ON #IMPOTUS #TraitorTrump
1251345920706428928,"RT @Kasparov63: Trump: Nobody told me about the pandemic I warned you about. If the economy is bad, it's the governors' fault, but if you d…",2020-04-18 03:04:51,
1251345495433326592,RT @colvinj: Trump on protesters flouting social distancing restrictions: “They seem to be very responsible people to me.”,2020-04-18 03:03:09,"""The most costly of all follies is to believe passionately in the palpably not true. It is the chief occupation of mankind.""
- H. L. Mencken (1880-1956)"
1251345794277539841,"RT @angie_keathly: Vote for a change in Louisiana! 
Vote for @AntoinePierce for US Senate! 
#wtpSenate 
#wtpTEAM 
#wtp2020",2020-04-18 03:04:20,"MyWORDS. #NCResists #Resisters 
Believe, accept, spread, DEMAND the Truth. 
You chose The Red Pill...NOW... STAND UP/RESIST 
#VoteBlue 
#BlackLivesMatter."
1251345810932903936,"RT @JoshButler: The arguments calling to lift the lockdowns keep missing the basic health facts

As someone put it to me: “If it’s raining…",2020-04-18 03:04:24,"Sarcastic, opinionated, neuro divergent, eco warrior mumma of neuro divergent, LGBTQ's rainbow kids. I AM a Typo Queen!"
1251345702401294336,"RT @la_belle_laide: Absolutely knew he was going to pull this sick shit: Inflate the projected number of deaths, this way when it was below…",2020-04-18 03:03:58,"“If you're more outraged over #Pelosi tearing up a copy of a speech than over Trump writing one filled with verifiable lies, you're the problem.” -@josh_moon"
1251345470577872906,"RT @ConservativeXT: Hmmm, I thought #Smithfield said they were an American Company that kept Americans working. 

“at the plant of 4,000 em…",2020-04-18 03:03:03,
1251345651142664198,"RT @DonaldJTrumpJr: If you like Corona in your country, you’ll love Huawei in your home. 

UK moves to drop Huawei as 5G vendor China trans…",2020-04-18 03:03:46,"IS-BE Explorer Observer Seeker Teacher Anon
Relentless Pursuit of Truth Bliss & Wisdom
Make Earth SwampFree Again
Learn to Unlearn
WWG1WGA
LIGHT Wins
AUM😇
5D🙏"
1251345760165085184,"@realDonaldTrump Looks like we'll be losing lots of tRump voters soon 

They're protesting without masks or social… https://t.co/O8w0uGw49f",2020-04-18 03:04:12,
1251345802187939842,"RT @MWilsonNYT: It’s taken our schoolrooms, our jobs, our handshakes and hugs, and now, half of our very faces. Mandatory mask order kicks…",2020-04-18 03:04:22,
1251346086524043264,RT @TomFitton: RETALIATION? Michigan's Democrat Governor Threatens to EXTEND Stay-At-Home Order in Response to #OperationGridlock Protester…,2020-04-18 03:05:30,
1251345718587121669,"RT @DineshDSouza: Down, down, down the projections go. And all that’s left is the feigned hysteria on the part of the media Left",2020-04-18 03:04:02,Stand for the 🇺🇸 Kneel for the ✝
1251346075354628096,RT @CRG_CRM: Treatments for COVID-19: Drugs Being Tested Against the Coronavirus. Chloroquine and Hydroxychloroquine https://t.co/71gbfsxii…,2020-04-18 03:05:27,Diana Recagno-Artista Visual CiberMilitante K 10/12/2020 Pres Alberto Fernández y Vice Pres Cristina Fernández d Kirchner No al NEOLIBERALISMO FRATERNIDAD
1251346166958239745,"RT @AmyMcGrathKY: While many Kentuckians are struggling to get by on $1,200, Mitch made sure his wealthy friends got millions. #SenatorForS…",2020-04-18 03:05:49,Dem who wants to restore our country 🗽 No DMs please 🗽 #Biden/Harris 2020  🗽 #VoteBlue 🌊🌊 Save our America 🗽  Vote this traitor out!  🌊🌊 #Resistance 🗽
1251351091247267845,Social distancing days https://t.co/Bzors9ayDg,2020-04-18 03:25:23,If I was a dog I’d be a golden retriever
1251351103582744576,"This whole ""I closed travel with China"" thing misses the fact that the COVID 19 strain on the East Coast originated in Europe.",2020-04-18 03:25:26,"author, potter, wife, mother, grandmother, birder, trying to be an eternal optimist and not succeeding."
1251346238475325442,RT @horizons4youth: #Homelessness is already an isolating and lonely experience. Many homeless youth are removed from their families &amp; supp…,2020-04-18 03:06:06,"Circular Value Creators, Expert Management of Your Unwanted Commercial & Consumer Goods Back Into Resources & Social Good #CircularEconomy #SDGs #ForceForGood"
1251351129096683521,2020 seniors.. I’m sorry @mxmtoon #prom #promdress #COVID19 https://t.co/DPqGQ8uq41,2020-04-18 03:25:32,what in the world is going on
1251346443987804160,"RT @DrKarlynB: What @Yamiche didn’t say, because she’s not an intellectually honest person: they ran out of money because the DEMOCRATS blo…",2020-04-18 03:06:55,"I'm in my 30s with a Boomer handle hoping @kfile doesn't dox me
#BillsMafia"
1251351007927427072,RT @latimes: 'Live Free or Die:' Protesters march against California stay-at-home rules in Huntington Beach https://t.co/2Zvn51jOaX,2020-04-18 03:25:03,
1251350906966245379,"RT @Ninja: Sent $1,000 to each of my mods during this Covid situation. Everyone around the world is affected, trying to do as much as I can…",2020-04-18 03:24:39,"Bookworm, Blogger, Young Adult Author ✏️ Blog Site: https://t.co/epLvhk2X4M"
1251346372395220992,I wear a N95 mask 🙄 https://t.co/rct3ZYCSIC,2020-04-18 03:06:38,Followed by: @jennajameson @sffed @corybooker @bernardkerik @mikeallen @yesnicksearcy @dailycaller @carminesabia @johnny_joey @jessekellyDC @genflynn @harlan
1251346233743966209,"@ehAannysa I agreed, these are the few bunch of people who should work with MOH at Singapore Expo to care the 450 p… https://t.co/AlffyQVrK0",2020-04-18 03:06:05,I always remind myself to be humble. contact me at st2439@live.com
1251346187875241984,RT @daremetv_: cancel his contract and end his career. using a pandemic as your excuse to be racist is WEAK https://t.co/20VWF6FwK1,2020-04-18 03:05:54,mylene cruz & fanny brice fan account
1251346117306060801,RT @GovtsTheProblem: Some Government tyrant came up with this idea.,2020-04-18 03:05:37,"USMC, Christian, Harley Davidson, Independent Voter, PRO ISRAEL, Taking Colorado Back, love tattoos, bow hunter"
1251351031918796801,WE ARE NOT READY TO REOPEN! https://t.co/jVThpaQ7kv,2020-04-18 03:25:09,🌷🌷🌷🌷😷😷😷😷
1251346280464384004,RT @AdulterousNudes: #something for her #boyfriend. #ama2000 #schoolgirl #ama2k #teengirl #lockdown #bf #gf  #LockdownChallenge https://t.c…,2020-04-18 03:06:16,pubg dex
1251350985928093699,RT @briantylercohen: The same people losing their minds over China's inaccurate numbers are parroting Putin's numbers like they counted the…,2020-04-18 03:24:58,
1251346314266370049,"Sales of Raspberry Pi's single-board computers hit 640K in March, its second biggest month ever, as Pi evolves from… https://t.co/fYYz5e1A1t",2020-04-18 03:06:24,The essential tech news of the moment. Technology's news site of record. Not for dummies.
1251346276987305984,RT @fokayo1: This lock down really a show uno true colors.,2020-04-18 03:06:15,IG | _____massacre 1Syde🐊
1251351100449529856,RT @RepDanCrenshaw: You are being bombarded with the left’s hyperbolic and hypocritical attacks about the Trump Administration’s response t…,2020-04-18 03:25:25,Trying soooo hard to be center but the Democrats refuse to let me
1251346217608663048,RT @JoeNBC: More Americans died of the Coronavirus yesterday than died in the entire Iraq War. https://t.co/0RC66JdYoe,2020-04-18 03:06:01,"Compassion. Respect. Strive to perpetuate and nurture all life. Love animals, pool, and cooking soulful food. Facetious lunatic. #Resist  #EndCitizensUnited"
1251350902755045378,That needs to come out of the state coffers and not from the Federal Government’s handouts to the state. https://t.co/DL7EWBqIkI,2020-04-18 03:24:38,
1251350927237357568,"RT @DrEricDing: 🦠MIND BLOWING - 1 in 1000 New York City residents have died from #COVID19. Not just of 1000 infected, but 1 out of ever 100…",2020-04-18 03:24:44,"Econ. @espol | DA @estadistica_ucm | App. Stat. @urjc | Quant. Tech. @canalUGR
La integridad viene de casa.
🥋,🥊y Toros.
Brasileiro, Equatoriano, Español"
1251346460790140928,"RT @aravosis: A friend had a great suggestion: All the Republicans who are demanding we “liberate” them from social distancing, fine — unde…",2020-04-18 03:06:59,"I'm a radical centrist concerned about my country, the world, and ultimately the universe. Biden-Harris 2020!"
1251346280179044354,"RT @ezralevant: China has placed an embargo on essential medical goods like masks and test-kits destined for the U.S. 

These are goods mad…",2020-04-18 03:06:16,Keep walking....
