id,tweet,time,description
1253461375332073474,"RT @DrGJackBrown: Trump just said isopropyl alcohol, bleach, &amp; light could be used *inside* the human body as a methods to treat the #Coron…",2020-04-23 23:10:54,
1253460733662302215,"RT @PalmerReport: Donald Trump's day so far:

- Claims sunlight can magically kill coronavirus
- Does he think it's a vampire?
- Trump's go…",2020-04-23 23:08:21,"Wife of 1, Mom of 2, Grandmom of 1. Love family, friends, #Resisters, #doggies @4Ocean, #FightHate #bluewave @ClimateChange @GunReformNow #DumpTrump ❤️Music!"
1253460746471706625,RT @FullFrontalSamB: Somebody asked her to make a list of words that don’t describe her husband.,2020-04-23 23:08:24,Seinfeld. Gooner. Saab. Anti-dentite. Peter Griffin is my benchmark. Cats. Cycling. Elaine Benes. Annie Hall. Philomena Cunk. John Doe's are blocked.
1253461149300822017,"RT @atrupar: Get a load of Dr. Birx's demeanor after Trump tells her, ""I would like you to speak to the medical doctors to see if there's a…",2020-04-23 23:10:00,"Wife & Mom. Tweets about Sports, Lakers, Raiders, Dodgers, UCLA, #FantasyFootball & Politics. Data Analyst - Nerds Rule!"
1253461118019932167,RT @GeoffRBennett: Trump just wondered aloud from the podium about the potential benefits of injecting disinfectant into the body to kill c…,2020-04-23 23:09:53,"Continuing Student of the Universe, Practioner of the Golden Rule, learning to love myself as I am"
1253460985207238658,"RT @SpeakerPelosi: Moments ago, the House passed urgently-needed assistance to fight this coronavirus &amp; save lives. With my signature, the…",2020-04-23 23:09:21,
1253460893532332033,@DavoFamous Covid don scatter floor,2020-04-23 23:08:59,You are just one man.
1253461103352430592,@heldermira and I will be there! https://t.co/FjGBKNDvPK,2020-04-23 23:09:49,"misanthrope. producer of ideas and things. i came, i saw and then i tweeted. coconut sell out."
1253460977506451458,RT @Gomolemo_17: @Kamo_mphelaxx knows good music! she knows that @realjossaustin's new single #HighWithMe slapssss! You should join us and…,2020-04-23 23:09:19,Social Media Marketeer |Dm for Enquiries| IG - https://t.co/0mCXEJLYQj |Media kit -https://t.co/zgs6wIeSfh
1253460938822496256,"RT @MyHarmReduction: Are you a researcher, harm reduction provider, or person who uses drugs who is interested in studying how COVID-19-rel…",2020-04-23 23:09:10,"PhD in Social Work student @bussw. I study racial justice, urban governance, and community engagement. Views and opinions are mine. RTs are not endorsements."
1253461312790806528,RT @IainDale: Every journalist/columnist/commentator in the broadcast and print media needs to look themselves in the mirror (including me)…,2020-04-23 23:10:39,"If there is or was a God, he would be laughing his arse off now! The joke is on the human race who will do/believe anything to buy a one way ticket to heaven"
1253461380289531904,RT @zachdcarter: Literally one Democrat gets it. https://t.co/faa6jCw7Ay,2020-04-23 23:10:55,"Artist, Leftist, Amateur Botanist, and Host of @barkingpoints. Overeducated burnout furry. @axellycan@snouts.online 【🎨: @AxelLycanArt】 【 日本語も話せる】【He/him/they】"
1253460800825634816,Why don’t you give these people a chance to breathe?  We are learning as we go. https://t.co/NE4ucvRfPc,2020-04-23 23:08:37,Child of God - Protector of ALL children - MS stem cell recipient
1253460608537616384,RT @_whitneywebb: Told you,2020-04-23 23:07:51,
1253460687608614914,RT @KikkiPlanet: JESUS. TAKE. THE. DAMN. WHEEL. ALREADY.,2020-04-23 23:08:10,"Edmonton writer/editor, educator, minnow in a vast sea of cubicles. Opinions are my own. Retweets are for my own amusement & don't imply endorsement. He/him."
1253460670542118918,"RT @POTUS_15: Donald Trump, MD.umbass has added two more baseless claims for treatment of Coronavirus...

In Review:
Azithromycin ❌
Hydroxy…",2020-04-23 23:08:06,
1253460989909110786,"@G_XCON Indeed is the work of  SAPS to clamp them down, but we are all  aware tht our police dept is nothing but ho… https://t.co/aobJBBhFyB",2020-04-23 23:09:22,"Simply aware of what's happening 🌏 • ""Views expressed totally mine alone, we don't have to Agree "" • 📚 
🚩 Rosa Luxemburg
❗No Bitcoin/ Forex❗"
1253461199674540033,"RT @darakass: Please don't drink bleach or isopropyl alcohol to remove #COVID19 from your saliva.

Please.",2020-04-23 23:10:12,"Just a random drone looking for some honey.
#StayHome"
1253460880903159808,"E. Warren's brother dies of Coronavirus, which he got as an 86 yr old man living in a rehab facility where he was b… https://t.co/tGToQGaBKB",2020-04-23 23:08:56,Habitual line stepper.
1253460821323243521,New #Deconstructed podcast: @MehdiRHasan &amp; @AbdulElSayed discuss whether a universal healthcare program might have… https://t.co/ReTaxGs1St,2020-04-23 23:08:42,My name says it all || I'm just trying to turn TX {blue}
1253460767975919616,"Muslims focus on service, not gatherings this Ramadan due to coronavirus @DanaeKing
https://t.co/rYdsCqnDlT",2020-04-23 23:08:29,"Compiler of news, sports, & interesting stuff from around the world with eye on Pittsburgh, Columbus, Detroit, Boston.
VIEWS ARE MY OWN. RTs NOT = ENDORSEMENTS"
1253461081860771845,"RT @charliekirk11: In the past five weeks, the China Virus has caused:

Deaths—1.5/10,000 Americans

New cases—2/1,000 Americans

Unemploym…",2020-04-23 23:09:44,
1253461232641806338,"If liberal states have been run poorly, why are they able to subsidize red states? https://t.co/o7rwnbDjCM",2020-04-23 23:10:20,Never Let a Hard Time Humble Us ...
1253461367530467328,"RT @JStein_WaPo: AOC only Dem in House or Senate to oppose coronavirus package for not going far enough. Warren, Sanders, Omar, Tlaib -- al…",2020-04-23 23:10:52,
1253460805560958980,The pain so many are enduring right now is heartbreaking. https://t.co/rV67az7TJ3,2020-04-23 23:08:38,United Steelworker and Woman of Steel. My own opinions.
1253460733355941893,"RT @JStein_WaPo: AOC only Dem in House or Senate to oppose coronavirus package for not going far enough. Warren, Sanders, Omar, Tlaib -- al…",2020-04-23 23:08:21,"I love the power rangers, Star Trek, Star Wars"
1253460729308614658,"RT @BuddJenn: If it was incompetence or error, they would have changed course by now. They have not. This is the plan. It is exactly what t…",2020-04-23 23:08:20,Dvorak typist in a QWERTY world.
1253460935081156609,"RT @GovMLG: Today's update: New Mexico's largest single-day case total yet.

169 new #COVID19 cases, totaling 2,379 positive tests statewid…",2020-04-23 23:09:09,my momma told me that I was different the moment I was invented
1253460776183971840,"RT @ditzkoff: NBC says it's bringing back PARKS AND RECREATION for a one-time benefit special that will air next Thursday, 4/30. (Was produ…",2020-04-23 23:08:31,Everything is awesome
1253461035316645888,Have you heard ‘Hot Trax #StayHome #Allinthistogether’ by HOT TRAX WITH J.P. DIAMOND on #SoundCloud?  https://t.co/FrlQsOWVp6,2020-04-23 23:09:33,"Host Of The Hottest Little Rock'N'Roll Show In The World! @iTunes, @Stitcher, @SoundCloud @TuneIn @Spotify Hot Trax with J.P. Diamond"
1253461157051904000,"RT @HouseForeignGOP: LR @RepMcCaul: ""I applaud @ScottMorrisonMP's call to investigate the @WHO’s handling of #coronavirus. We must work wit…",2020-04-23 23:10:02,Into fitness and healthy living |  Studying for Master of CyberSec | A passing interest in politics | Wendigo.
1253460628884410369,@badniggafela my own governor says lockdown is not going to work that everybody should be wearing Ankara facemask 😂😂,2020-04-23 23:07:56,"Wizkid fc 🦅, Ronaldo fan, ibadan girl 💖"
1253460784400785408,RT @OANN: Gov. Newsom: Calif. Sees Deadliest Day Since Outbreak Began https://t.co/fcqt7SouJ2 #OANN https://t.co/nE0v0ZqsjO,2020-04-23 23:08:33,"Coined the phrase 'Trumper-tantrum'

If you're a single lady looking for love - move along!! 

Get well soon #Potus & #Flotus #praying"
1253460767560486912,"RT @SJPFISH: Rep. Debbie Lesko:

I'm Sorry, I call BullShit!

Why do we need another oversight committee?

Pelosi’s entire goal has been No…",2020-04-23 23:08:29,I meet the requirements of my requirements. WWG1WGA 🇺🇸 MAGA🇺🇸KAG🇺🇸
1253461191420149764,"RT @NCDCgov: 108 new cases of #COVID19 have been reported;

78 in Lagos
14 in FCT
5 in Ogun
4 in Gombe
3 Borno
2 in Akwa Ibom
1 in Kwara
1…",2020-04-23 23:10:10,"Official Twitter Account of David Ndeokwelu
Microbiologist."
1253461136147693568,RT @SimpsonPike: My uncle Colin died today from Coronavirus. He was a carer who was not given any PPE. He had a family to support and love.…,2020-04-23 23:09:57,"Trying to regain EU Citizenship, UK, S-O-T born, grateful to France for putting up with me.  LFC /Muse/Floyd. Justice for the 96 & Orgreave. Don't trust a tory!"
1253460792311255040,"RT @JoeTalkShow: how sick is the democrat party?  You either get in lockstep -- or you're on the outs.  https://t.co/s08e1EgJaT
Be better D…",2020-04-23 23:08:35,"God, Family & Proud American"
1253460616909451264,THE TRUTH https://t.co/suIG441543,2020-04-23 23:07:53,"I think I’m getting too much money, everybody mad. same old nigga from the block. same old nigga with the pot. same old nigga from the trap."
1253460700116086785,"RT @DonaldJTrumpJr: What a joke. Remember folks, the narrative can only be against Trump and if you break those rules the left will turn on…",2020-04-23 23:08:13,"Immigrant from Iran (1958) love this country, constitutional conservative. What really happened in Iran https://t.co/NsudlIjDgj      please no DM"
1253461011279097857,"RT @JDsteps2: @NCDCgov Hayyyyyy Gawwwdddd!!!!!!

If Buhari had lockdown the airport earlier ehnnn,😭😭

 well, abeg make hunger no wire boys,…",2020-04-23 23:09:27,"simple and smart, medical laboratory scientist, pop designer, Make up artist."
1253461194729492480,"RT @jpierni: Trump #morons tattoo your forehead, it will make your #DictatorTrump proud too.

#COVIDIOT #COVIDIOTS #COVID19 
#lasvegasmayor…",2020-04-23 23:10:11,"""Kindness in words creates confidence.  Kindness in thinking creates profoundness.  Kindness in giving creates love.” ~ Lao Tzu"
1253460889145159680,"RT @GeigerNews: ""I'm the president and you're fake news.""

Coming up next from President Biff Tannen, ""I'm rubber you're glue..."" https://t…",2020-04-23 23:08:58,"Democratic activist, retired 35 year public school educator - Proud to be blocked by Sebastian Gorka #TheResistance   #VoteBiden2020  Please no lists!!!"
1253461002127114242,RT @MykeCole: Insane Clown Posse joins PornHub and Wu Tang Clan in doing more to protect the American people from COVID-19 than the federal…,2020-04-23 23:09:25,Works&Plays well with Others.   Hasidic Buddhist
1253460910158557185,"RT @RepJayapal: In days, we will lose more American lives than during the Vietnam War.
 
26 million Americans are unemployed from COVID. Bo…",2020-04-23 23:09:03,Maybe I *like* the misery.
1253460695850647558,RT @koreatourism: 🎶 Congrats! to #BTS 🇰🇷for successfully streaming the virtual fest #bangbangcon last weekend by fetching over 🆙5️⃣0️⃣ mill…,2020-04-23 23:08:12,BTS ᴺᵒ¹ on billboard Hot100 for three consecutive weeks fan account 💜🇬🇹  I'm @babayagayoongi ⟬⟭
1253460855066329088,RT @ChuckRossDC: Looks like Haberman got worked by Blasey Ford's lawyers. https://t.co/p5a9mKm3oj,2020-04-23 23:08:50,🍁🍂conservatism is the new crime of moral turpitude 🎃👻🦇🕸🕷
1253460612547395585,RT @Amy_Siskind: Just another day of our cable TV stations broadcasting Trump disinformation that could get people killed.,2020-04-23 23:07:52,A happy grandma and proud to be a part of this movement.  #resistance #votebluenomatterwho. 🌊🌏
1253460838175977477,HMS Queen Elizabeth stays in Portsmouth for crew coronavirus tests https://t.co/5ksGr8V6j8,2020-04-23 23:08:46,Underwater Photographer. Independent Environmentalist. Renewables&Environment Professional. Mostly Pescetarian https://t.co/rPqnFwj9XD  https://t.co/x7CSK6eYrI
1253461124021960705,@Inevitable_ET It's look like they burn like the Covid-19 on sun? 😄,2020-04-23 23:09:54,
1253460687650684930,"RT @BrazoriaCounty: Your most Frequently Asked Questions are answered in the Brazoria County COVID-19 FAQ. 

https://t.co/laa4MCWeae https:…",2020-04-23 23:08:10,Brazoria County Commissioner Pct. 2
1253461090706440192,Oh boy...@NYGovCuomo dropping some reality bombs. https://t.co/Sx9yQPCjPK,2020-04-23 23:09:46,Professional neophyte. My tweets are my very own.
1253461350401130496,"RT @jsolomonReports: Newt Gingrich likes Donald Trump’s re-election chances, and weighs in on how America can return to normalcy after coro…",2020-04-23 23:10:48,
1253460897693159424,"RT @Black_Action: Don’t take the bait Family.
Don’t let politicians and business people give you infectious disease recommendations.
Listen…",2020-04-23 23:09:00,"Suited and booted, ready for the work ahead. Educator, Clinician, Historian.Too old, too tired, to keep playing games with cave dwellers! Stay ready! ADOS"
1253466249176072193,"RT @SenSanders: Here's an idea for @JeffBezos: Instead of handing out t-shirts, maybe, as the richest man on Earth, you can provide all of…",2020-04-23 23:30:16,"Nomaden & Omnivora :::
Health, Selfcare & Family ::: contantly observing & thinking"
1253461614776455170,Look at our President he is a retard https://t.co/nSvndwnZLv,2020-04-23 23:11:51,"I'm a Dog Trainer, Artist, Comedian"
1253466291308027906,RT @prayingmedic: The end of the lockdown is near. https://t.co/QyM7NCus0S,2020-04-23 23:30:26,Paramedic with Acadian Ambulance
1253461710809137153,Useful reading for our projects on strengthening and monitoring food policy @gacd_media @FNUFijiMedical… https://t.co/6Kuu5SUjdN,2020-04-23 23:12:14,Head of Advocacy and Policy Impact @georgeinstitute. Professor @UNSW. Working on UN targets for NCD prevention by 2025. Improving policies on healthy eating
1253466312187113473,WHO warns malaria deaths could double during virus pandemic https://t.co/dGP6bPYp6O,2020-04-23 23:30:31,Breaking news and current events from around Nigeria and abroad.
