id,tweet,time,description
1266415434305241097,"RT @SebGorka: Vets and the #Coronavirus. 

Gretchen Smith of @codeofvets talks about her incredible life's story, and how she came to creat…",2020-05-29 17:05:43,🇺🇸Marine Sniper Mom: Blackwater: 12-08. Love President Trump. MAGA. Radiology Admin. I love my country. Enjoy travel sports with my grandchildren.
1266415411941257217,"RT @7Rainbow_Shades: #BoycottMadeInChina #BoycottChina #ChineseVirus 
Be Indian Buy Indian. https://t.co/2glPuYLuX2",2020-05-29 17:05:37,Hai
1266415689260294148,"@realDonaldTrump @MariaBartiromo @foxandfriends “If you are healthy, you ONLY need to wear a mask if you are taking… https://t.co/mSAXZebRPc",2020-05-29 17:06:43,"Honorably Discharged, Service Connected 50% DisABLEd Veteran⚓️►""UNDOCUMENTED IMMIGRANT to Parler @PatriotCzar - Eclectic Sense of Humor 🤣 ►Photo 1982 SD Ca"
1266415827592544259,Will people change after lockdown?,2020-05-29 17:07:16,"Drama&Theatre Grad 2020 • Freelance reviewer, director, script writer, learning support assistant. DM to collab!"
1266415844847808513,"RT @RealCandaceO: So glad the #Coronavirus scamdemic was cancelled to accommodate the Left’s nationwide anarchist riots. 

People taking th…",2020-05-29 17:07:20,Currently a Sophomore at MHCC. I play the clarinet for MHCC wind ensemble. Overall Christianity is my religion. GHS class of 2019 graduate🎓
1266415484284669953,"Sis! I would like to request that all silent companies, remove Diversity and Inclusion from their website, immediat… https://t.co/nJ4kZSiNt1",2020-05-29 17:05:54,On a Living Spree! 💫 🙏🏾🌍📚
1266415496389369856,"#Tory MP took train from #London to North East while he had #coronavirus symptoms 
#Darlington MP @Gibbo4Darlo said… https://t.co/nglmPN6jJn",2020-05-29 17:05:57,"Owned by 2 cats. Cancer Survivor, Rail Worker
Animal lover, Vegan,
Animals are my friends, I don't eat my friends
#fuckcancer 
#hodgkinslymphoma 
#fuckthesystem"
1266415915446534144,How many “heist during a pandemic” scripts do you think are currently being workshopped?,2020-05-29 17:07:37,"Author - Space Tripping & The Red Opera. Writer of the upcoming short film, Joining Call. Co-host of @LetsRewatch & @GeeklyInc ""Happy Hell Hour"". (He/Him)"
1266415660118282240,"Coronavirus: Scientist who advises government warns lockdown being eased too soon
https://t.co/lPg1yq5tLv https://t.co/O2wx49O1fZ",2020-05-29 17:06:36,"Prof in Molecular Plant Pathology: enjoys life voraciously, enjoys beer more, enjoys family & 2 dogs even more than beer(!) supports L'pool through thick & thin"
1266415277828440064,"RT @chescaleigh: demanding the state be reopened amidst a pandemic 
vs 
demanding justice for #GeorgeFloyd https://t.co/jZKLjUUsbc",2020-05-29 17:05:05,Only retweets because trying to pretend to be funny is too stressful
1266415979241910274,"RT @nmadzenga: Remembering Collins Khosa ✊🏿

From Alexandra, Killed by Officers from the SANDF, SAPS and JMPD during Lockdown Level 5.

RIP…",2020-05-29 17:07:52,"Proudly African. 

Mainstream media in SA undermines black People

""Jesus Christ was the greatest radical the world ever saw""
Marcus Mosiah Garvey"
1266415643433283589,"@jisaacraymond #DopeyDon embraces what’s happening in #America. With the #coronavirus, and protests and his riling… https://t.co/6O4ffwoclu",2020-05-29 17:06:32,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD"
1266415280990937089,The #COVID19 pandemic is producing massive amounts of data. Check out our blog post to learn how officials are maki… https://t.co/hrziA5wQ4n,2020-05-29 17:05:06,"Hexagon Geospatial creates solutions that visualize location intelligence, bridging the divide between the geospatial and the operational worlds."
1266415445751533568,"RT @DeAnna4Congress: And just like that, Coronavirus is over. 

No more masks or social distancing, we’re on to “Manufactured Race Wars,” c…",2020-05-29 17:05:45,No government or politician can provide for me as well as I can provide for myself. Democrats are more of a danger/threat to this USA than Russia/China/NK/Iran.
1266415483043143680,"RT @ilpoliski: Illinois @GovPritzker's #COVID19 lockdown has decimated private sector jobs. But he's protected state government jobs.

Thro…",2020-05-29 17:05:54,"Fending off the tax man, Navy, Chicago Guy, I don’t identify with a lifestyle"
1266415949449777152,RT @jrnalll: donald trump literally called the coronavirus the “chinese virus” and called black people “THUGS” and y’all still have the aud…,2020-05-29 17:07:45,
1266415459106279424,#PAYCUTMPS Time for MPs LORDS Do right thing Min 20% PayCut RT @MikeDLondon: So the Tory strategy now seems to be t… https://t.co/wzaw2PMnjH,2020-05-29 17:05:48,Sshhhhush I'm a asleep! Wake me up in 1 hour
1266415932294995970,@SpeakerPelosi Maybe you should tell everyone how safe it is to go to Chinatown again during a pandemic. You are disinformation.,2020-05-29 17:07:41,
1266415872584925184,Nah y’all complained about this... https://t.co/rGWM5VbLF5 https://t.co/t4iIQzAijp,2020-05-29 17:07:27,"Journalist, sociologist. MSc in International Relations. History is also HERstory... - @UNC and @LSEIRDept alumna."
1266415861239148545,"RT @NMInDepth: In response to COVID-19, the number of polling places in have been slashed and mail service interrupted, causing voting advo…",2020-05-29 17:07:24,"Always re-inventing me, photography/photoshop, 4th Gen Anglo NewMexican, evergreen2 at DKos, still trying 2understand #YarnellHill #Wildfire, love #nmwx"
1266415719001894913,"RT @ericgeller: Just so we're clear, the president and his advisers are falsely denouncing nonexistent social media censorship to justify a…",2020-05-29 17:06:50,"LIFE, Liberty & Pursuit of Happiness
#Resist, #VOTE, #Biden2020, #FlipTheSenate, #WW2-Anti-Fascis, #BlackLivesMater, Time for a New Sherman’s March to the Sea!"
1266415593202176000,"RT @Reuters: The Jamaican bobsleigh team is used to training without snow, but the coronavirus lockdown has seen its male athletes resort t…",2020-05-29 17:06:20,
1266415647011082247,@AsdaServiceTeam Have been visiting your Bridgwater shop since lockdown and I'm appauled at the lack of social dist… https://t.co/sDbdEbP0rr,2020-05-29 17:06:33,Today is the first day of the end of your life.
1266415663570194432,RT @ashoswai: #Coronavirus has not stopped Modi-Shah's police to target Muslim students for participating in anti-citizenship act protest!!…,2020-05-29 17:06:37,
1266415818759385088,$ETSY Facebook Has a New Shopping Service. What That Means for Etsy Stock. https://t.co/qKgeQCozqX via… https://t.co/Hen2jUTZmm,2020-05-29 17:07:14,
1266415493092532225,RT @bylenasun: NEW: The White House and CDC have removed the coronavirus warnings for reopening houses of worship that singing in choirs ca…,2020-05-29 17:05:57,
1266415688568070145,RT @jrnalll: donald trump literally called the coronavirus the “chinese virus” and called black people “THUGS” and y’all still have the aud…,2020-05-29 17:06:43,brain go splatter 🇵🇪🇮🇹 ig//alooxus
1266415470518980608,"RT @GauravPandhi: Asking silly questions is worthwhile but in the middle of pandemic, when crores of labourers are suffering, the ignorance…",2020-05-29 17:05:51,Belive in Democracy. “Hakuna-Matata” abpatni@hotmail.com
