id,tweet,time,description
1266083461879619585,"RT @realDonaldTrump: All over the World the CoronaVirus, a very bad “gift” from China, marches on. Not good!",2020-05-28 19:06:34,
1266082888996384768,RT @ricecheck1: @k_ovfefe2 @Acosta No one whines more than R’s. A bunch of excuse making victims of everything fake and unfair 🙄😂Pathetic b…,2020-05-28 19:04:18,"Granny, Retired RN, *NO LISTS*  lndependent #RESIST, #VoteByMail, , Followed by: Glenn Kirschner, Ming Gao, Bombshell Daily💣Rep Raj"
1266083479458140160,Ask the little Nazi Dr Fauci. https://t.co/Xu2NSEPcL1,2020-05-28 19:06:38,
1266083253590659075,RT @Ph65PauloDingle: @bbcnickrobinson There’s something wrong with you lot. The country is going through a pandemic the economy is going to…,2020-05-28 19:05:45,Interested in politics and I try to look at the bigger picture. interested in all views.
1266083253196394497,"RT @The_NewArab: A month after gay men were outed in Morocco, #Ramadan and the Covid-19 lockdown have only made matters worse for the LGBT…",2020-05-28 19:05:44,"She/her. NTBFW. 

 Email - laila.ali@metropolesink.com 

Phone- (+1)4165462806
 
Fund the business@Paypal link below.

#EndSlavery #DefundThePolice"
1266083285702193152,RT @SuperWeenieHtJr: Why must this virus destroy everything I love,2020-05-28 19:05:52,Wife 💍 Mommy 💙 Disney fanatic 🏰
1266083128017330184,"RT @NorbertElekes: Coronavirus update, India:

- Maharashtra: 2,598 new cases
- Delhi: 1,024 new cases
- Tamil Nadu: 827 new cases
- Gujara…",2020-05-28 19:05:15,
1266083471061106688,"RT @HumanSafetyNet: 1/3 The most urgent need for families is to be safe, well-fed, warm, and supported. In #Argentina, #Covid19 pandemic is…",2020-05-28 19:06:36,#Chasseur #talents #commerciaux @Generalifrance🦁#Direction #distribution Réseau Salarié #manager #assurance #Strasbourg  #art #voyages
1266083408519868417,@DoctorManhatt12 @TPointUK A portion of the investment that left us in late February due to COVID will never return… https://t.co/7RhioVdhhS,2020-05-28 19:06:21,"Lover of liberty, however it may be achieved."
1266082741520486400,"@justinzmom16 the lockdown was purely voluntary. see youtuber 'felix rex' formerly 'black pigeon speaks'

here is o… https://t.co/V630wjopgy",2020-05-28 19:03:42,Government & Politics; OFF #QFDshadowban ❌again
1266083311946027009,"RT @meenalsworld: ENOUGH 👏
IS 👏
ENOUGH 👏

As a doctor, I've appreciated your support during #ClapForCarers.

But instead of clapping tonigh…",2020-05-28 19:05:58,traveller ~ cryptic tweeter ~ MPharm graduate
1266083433341571073,Information Governance Questions To Explore During And After Coronapocalypse (PART II) https://t.co/chVNZFwwH2 | by @vinsonandelkins,2020-05-28 19:06:27,A daily dose of news & insights for entrepreneurs and executives trying to make sense of latest regulatory issues and how they impact business. A @JDSupra feed.
1266082800828125186,Coronavirus testing hit by struggle to match results with NHS records https://t.co/9u0MbCi54U,2020-05-28 19:03:57,Interested in all things FOIA & DPA.
1266082837603561472,RT @adamcbest: Mark Zuckerberg has made $31.4 billion during a pandemic. That’s the looting we should be talking about.,2020-05-28 19:04:05,"Outspoken Geek, Extreme Sci-Fi nerd 🤓

Occasional grammar user
Grammar-tifa

Extreme Retweeter until the Orange Bloviate And his Jack Boots are run off."
1266082863377760262,"RT @realDonaldTrump: The men and women of the National Guard have been doing a great job fighting the CoronaVirus. This week, I will extend…",2020-05-28 19:04:11,
1266083307197956096,"RT @VectorThaViper: There are reports of killings in kaduna amidst the covid period? 
I usually wonder what the last thoughts of the child…",2020-05-28 19:05:57,The Death day is not known and that's enough to prepare for it arrival... so help us God
1266082686877290497,"RT @VoteBlueIn2020: Lawmaker told his GOP peers he had COVID-19, but waited a week to inform fellow Democrats
https://t.co/ZEtOL7hSaL",2020-05-28 19:03:29,"💙🌊Independent thinker, life coach if you ask, wife of Robert, Mom to 4😺, love knitting, Supernatural, Dr Who, Harry Potter, Rock n’ Roll, movies, sarcasm"
1266082916662226950,"RT @keithtomlinson: I live right on Brighton seafront, directly opposite the i360 and I can confirm this is 100% correct in our city, on th…",2020-05-28 19:04:24,"More espresso less depresso //

Circus, Wrestling, Dogs 🎪🤼‍♂️🐶 / 🐘♠️💜"
1266082750018224129,"RT @harrisonjaime: Senator, I grieve deeply for the dead with you. But we’ve had the most COVID cases and deaths in the entire world.

The…",2020-05-28 19:03:44,"Wife, Mom, Nana, Hippie Chick, ♐️ and 👑🐝 💙RN RVT💙 #Kamala #KHive #GotHerBack #6FeetMofos #wearyourmask #washyourhand #MakeaVotingPlan"
1266082905807294466,"RT @Goodable: BREAKING GOOD NEWS ALERT:

New Zealand has announced it no longer has any patients in hospital being treated for coronavirus.…",2020-05-28 19:04:22,Social Worker passionate about equality...
1266083122933833735,"@_rerc Yeast+Enem+The treatment to completely eliminate coronavirus https://t.co/A2gyvv574Z
https://t.co/wJizkUMalB… https://t.co/QHOZHdHptG",2020-05-28 19:05:13,
1266083047763521543,RT @FVSensoryCentre: Great research here from @RNIB @RNIBScotland into the impact of #Coronavirus #Covid19UK on #blind and partially sighte…,2020-05-28 19:04:55,Peripatetic teacher of pupils with Visual Impairment based at Windsor Park School in Falkirk
1266083432980979712,"RT @Channel4News: Tonight marks the final clap for carers.

But as we stop applauding our carers nationally each week - these healthcare wo…",2020-05-28 19:06:27,"i am a fan of Coldplay,Steps, Girls Aloud. I love watching Emmerdale Corrie Eastenders and The Chase, The Apprentice. I am kind, funny and a lovely person"
1266083081133281280,"RT @AngelaRayner: It’s the final #ClapForCarers tonight at 8pm let’s make it a loud rowdy one, they have been tremendous during this #Coron…",2020-05-28 19:05:03,.
1266083084623138820,RT @catturd2: MORE FAKE NEWS: New York Times Admits Report on 26-Yr-Old E.R. Doctor Who Died from Coronavirus Was Completely Made Up https:…,2020-05-28 19:05:04,"Love God, Texas, very conservative & have a license to carry. Also love POTUS, FLOTUS & MAGA. Was a retail business owner twice, pharm & computer rep."
1266082687586045952,"RT @realTonyCaravan: REPORT: U.S. ""confirmed"" virus deaths likely as low as 30K according to sources. Vitamin D//UV rays boost immune syste…",2020-05-28 19:03:30,Conservative MAGA Trump 2020 I Stand with Flynn
1266083186448240641,RT @TomJBeasley: Who decided this was the last #ClapForCarers? There's still a pandemic and there are still NHS staff risking their lives t…,2020-05-28 19:05:28,"Writer & Director. Marketing @CentralPictureH. Editor @MoviesWeekends. Host @NumberedFilms. Loves Victorians, Pre-Code Films, & 2 Star Fantasies. Pan. She/Her"
1266083111001038854,"RT @FabNHSStuff: Check out this share on digitally transforming consent with Concentric...

https://t.co/IRBQQ62uUK

#COVID19 #CV19 @RoyLil…",2020-05-28 19:05:11,NHS CEO at Morecambe Bay FT -passionate about healthcare and improving Patient Experience. Tweets on anything health related and the odd rugby tweet!
