id,tweet,time,description
1282601384093847555,"@thecoveted613 @Morltha @la_louve_rouge_ ""0.02% will probably DIE"". 14,740 kids will (probably) DIE! In the 19-20 f… https://t.co/DmgMRBiETc",2020-07-13 09:02:54,
1282601085706829826,RT @BrandonWCNC: WAKE UP CLT!!! I’m filling in on the morning show on @wcnc with a doubleheader. We’ll be talking about the CDC director’s…,2020-07-13 09:01:43,"The Twitter home to WCNC Charlotte, the NBC TV affiliate in #Charlotte, North Carolina. Tweet or email story ideas: newstips@wcnc.com."
1282601474006986752,@WSJ masks are only 70% effective even IF worn correctly-add a face shield add another 15%= 85%-so let orange man l… https://t.co/0Zr3nYm4Zr,2020-07-13 09:03:15,
1282600983382679553,Saving this thread for my references: https://t.co/ZwgGc1m7UF.,2020-07-13 09:01:18,"Fan of: http://t.co/UcIRsQnD4L http://t.co/wW3LYgdR http://t.co/WnBBQZqO https://t.co/mwR9O6mtFM.  Not paid 2 tweet, use Twitter Ads, or following asks."
1282601034066649088,RT @robertspeker: Sydmar Lodge Care Home residents and carers have been recreating classic album covers. The home has now been in lockdown…,2020-07-13 09:01:30,A stick figure
1282601095802638336,RT @IamPaulWhiting: For all you foodie businesses - the link is now live to register for the Eat Out scheme.,2020-07-13 09:01:45,On York Mix Radio with @Laura_Castle. Tweets by @CityOfYork Town Crier #Oyez @MrBenFry. Email Ben@yorkmixradio.com. @VisitYork Tourism Champion 🎤🎼🔔
1282600690276335616,"Have you suffered from Covid-19?
you may find this blog post on rehabilitation useful
👀
https://t.co/7XZzZjhROB… https://t.co/iyJeti86xv",2020-07-13 09:00:08,"Improving quaility of life for people in Bolton and Bury for over 10 years. Active Physiotherapy,inside Total Fitness in Bolton and Whitefield."
1282601270415523841,RT @_bobabiss: same people who called us “Chinese virus” last month are now saying “wow their fashion is goals😍😍”,2020-07-13 09:02:27,i made this to harass cynthia
1282600669602549760,RSA has a President &amp; a Prime Minister. President is a Spokesperson and the Prime Minister is running the show.… https://t.co/aZz3MxsSOm,2020-07-13 09:00:03,Investment markets. Politics. Golf
1282601317030981633,We welcome our brave #CoronaWarriors! https://t.co/oaH7WM48N7,2020-07-13 09:02:38,Official Twitter handle of Assam Police for positive engagement with all stakeholders in society.
1282601295015055360,Chinese law professor who criticised Xi over coronavirus released https://t.co/OQAKIeSLjm https://t.co/LltzwxtOl7,2020-07-13 09:02:32,Zyite is a digital media provider
1282601268448550913,"RT @carolecadwalla: Tonight, I find myself thinking how almost no-one in Britain knows about Dominic Cummings’s massive money heist in EUre…",2020-07-13 09:02:26,use joy as an act of resistance
1282601029486379009,Lockdown has meant a few men have their hair a bit longer than usual. The good people at @FUDGEHAIR have some exper… https://t.co/OMUHigqo2C,2020-07-13 09:01:29,Wellness / Toys / Style / Food and Drink / Arts and Entertainment / Man Stuff
1282600824229654528,RT @nrnaffrna: try masuk kampung..all the villagers b acting like covid-19 never exist....only 10% people wearing their masks and there’s n…,2020-07-13 09:00:40,kyungsoo je comel
1282601202467975168,"RT @janagama_anil: #conduct_EPFOSSA_Skilltest
Release the dates of epfossa skilltest! Nearly there are10k students who are waiting the for…",2020-07-13 09:02:10,"Being Simple is my Strength..💪
Benign+Tireless+fortitude=Anil
I respect the people who respect me ...
Iivelovelife..."
1282600841057382400,Today's NABC Media update https://t.co/86oOWT4Wzi with Stories via @KcQxgwYgWk44U7T @venusnyota @Kay__Kyei #news #coronavirus,2020-07-13 09:00:44,"Curated African news stories from journalists around the world, as well as France 24, BBC and more. Subscribe for daily Africa news in your inbox."
1282601081030217728,"Top Risk 3 &gt; The drivers of activism are supercharged. COVID-19 lockdowns paused many protests, but as restrictions… https://t.co/MyAFJcc2d5",2020-07-13 09:01:41,"A specialist risk consultancy that helps create secure, compliant & resilient organisations, providing insight & intelligence to realise opportunities & grow."
1282601482873782272,RT @thevirdas: I don't believe all these covid vaccine claims from different countries. Let me know when the illuminati releases one....tha…,2020-07-13 09:03:17,"I’m shae, the funny whore."
1282601286383415296,"RT @breederphil: This extraordinary, articulate thread needs to be read as widely as possible. GPs have worked to the bone keeping patients…",2020-07-13 09:02:30,🏴󠁧󠁢󠁳󠁣󠁴󠁿👍💙
1282601353286684674,"Do not be embarrassed by your failures, learn from them and start again. #MondayMotivation
.
.
.

#estreamnetworks… https://t.co/6et792BnYf",2020-07-13 09:02:46,"Your reliable Internet Solutions Provider in Nigeria. We provide a blend of flexible connectivity solution for every business, home and mobile connectivity."
1282601154275348488,RT @jonfavs: The White House orchestrating a hit job on one of the country’s most respected public health officials in the middle of a pand…,2020-07-13 09:01:59,
1282600674253922306,"RT @PhilippineStar: The Philippines posted record-high COVID-19 recoveries in a single day after 4,325 patients were reported to have recov…",2020-07-13 09:00:04,"Oragon na Bikolano, CPA, REB, Proud Atlassian"
1282600778017001472,RT @JenniferJokes: I’ve been wearing an underwire bra since I was twelve you can wear a mask,2020-07-13 09:00:29,Ja mu dodjem tatina mezimica ❤️😌 nisam dermatolog niti doktor samo ludo zaljubljena u kozmetiku i streber koji voli sve da zna 😇
1282601212018339840,RT @_bobabiss: same people who called us “Chinese virus” last month are now saying “wow their fashion is goals😍😍”,2020-07-13 09:02:13,
1282601079037927429,Don't forget to check out our Covid-19 updates page before visiting! #covid19 #restaurant #foodie… https://t.co/mIVtI5RM5E,2020-07-13 09:01:41,Perfectly located on the cliff tops of Polzeath! We can't wait for you to come and visit!! A new addition to #TheWinkingPrawnGroup. 01208 862333
