id,tweet,time,description
1280638398500343808,"RT @bjcreigh: Herd immunity requires 70% of the population contract and recover from COVID-19, about 200MM Americans.

At current rates of…",2020-07-07 23:02:41,"In order of importance: Mom, mom to dog, baker, world traveler(once a year, when I scrape up enough money to go somewhere)"
1280637891316613120,RT @MiaFarrow: Millions from the coronavirus Paycheck Protection Program  went to a firm accused of laundering money from Ukraine. This adm…,2020-07-07 23:00:41,
1280637895947231233,"@pourteaux What ? Melbourne goes on full lockdown for six weeks. Florida, Texas &amp; Arizona wait for dead bodies to p… https://t.co/oN1FXB5T7o",2020-07-07 23:00:42,"Every day you play with the light of the universe.

Pablo Neruda

True art awakens the Extraordinary Ovation.

Hafez"
1280637835763167233,"RT @kylegriffin1: JACKSON, Miss. (AP) -- At least eight Mississippi lawmakers have contracted COVID-19; many in Capitol did not wear masks…",2020-07-07 23:00:27,(I) ♊️#Truth #Integrity #QuestionAuthority #WearAMask #EqualRights4ALL #ΑΦΑ #CCC #HowardU #UAB #Blazers #RollTide #TampaBayBuccaneers
1280638112276910080,"RT @Borealconserve: New data from @Pollara shows that even in the midst of the pandemic, Canadians strongly support investing in nature and…",2020-07-07 23:01:33,"Nana, Mom, Foul-mouthed wife, Sister, Friend, Feminist, Atheist, Humanist, 🇺🇸Ex-pat in 🇨🇦, #BLM #metoo #timesup #Resist. Nullius in verba."
1280638204995985408,RT @DanRather: Withdrawing from the WHO in the middle of a pandemic is like... not having a punchline for one of the saddest “jokes” in hum…,2020-07-07 23:01:55,Business & Finance MLB Golf NCAA football NCAA basketball
1280637719081820160,"RT @kylegriffin1: AUSTIN, Texas (AP) -- Texas surpasses 10,000 confirmed new coronavirus cases in a single day for 1st time as record surge…",2020-07-07 22:59:59,"Observer of politics🙄, shaker of head🤯"
1280637932530028547,"RT @urlocalchlo: if you could sacrifice one genre of music to end COVID-19, what would it be? and why country music?",2020-07-07 23:00:50,she/her | 29
1280638217025474560,RT @AsnoDeBuridan: That's actually a good question https://t.co/OMgfZYW6PG,2020-07-07 23:01:58,Ruthless Pragmatism
1280638067544436736,"According to photos of the 1918 pandemic, Americans who refused to wear a mask to prevent the spread were ostracize… https://t.co/GuTc46nXXE",2020-07-07 23:01:23,"“As long as you live, keep learning how to live.” - Seneca; Caring for the poor, the widowed & orphaned, the weak & sick is God's demand.
 RT not endorsement"
1280638218346663937,RT @funder: BREAKING: Trump just officially withdrew the US from the World Health Organization at the height of a pandemic. This is the dum…,2020-07-07 23:01:59,#Resist #TrumpCrimeFamily #Biden2020 #FBR
1280637950682959873,Got to see a doctor today which was nice. Throat hurts like hell but I got some medicine which cost a shit load w/… https://t.co/HrHYuWkUNL,2020-07-07 23:00:55,"Love my boyfriend. I enjoy movies, firearms and PC building+gaming."
1280637785943224320,RT @__BigO__: Am I tripping? Or his profile pic moving???,2020-07-07 23:00:15,Southern Law • phirst
1280637823096250368,RT @KTVU: More than a dozen Hawaiian Airlines flight attendants are in quarantine after testing positive for COVID-19. https://t.co/zqDDaPt…,2020-07-07 23:00:24,Real nigga born in raised in oakland C.A.. Just trying to come up hard. In I love those get money ladies. GET AT ME I GOT WHAT YOU NEED
1280638344402071553,"RT @Rkrahenbuhl: 🚨Brazil’s President Jair Bolsonaro, who has repeatedly downplayed the risks of the disease, tested positive COVID-19",2020-07-07 23:02:29,Work in progress | PhD @asueducation | Higher Ed systems | Dilliwali | Sartre was right
1280637748488134657,RT @AG_Chicago27: @KamalaHarris ur Democrat colleague Racist Senator @SenatorDurbin @DickDurbin is Blocking high skill immigration bill #S3…,2020-07-07 23:00:06,"Like/RT != Endorsements
Justice and Equality Will Prevail"
1280638196313927681,RT @Emberflux: We're all gonna fucking die lmaooooooo,2020-07-07 23:01:53,"he/they, your next line will be ok pronouns in bio toyu, Isabelle, villager, ness"
1280638326165381121,China virus 😳🙃😂😂😂 https://t.co/ocwHjD4jMv,2020-07-07 23:02:24,May everything you do be done with Love #PrincessSquad MRS. Gonzalez 2021 👰🏻👸🏼
1280638104332906496,"It astonishes me how disgusting @BorisJohnson is. Trying to blame the Care staff for @10DowningStreet failures 
An… https://t.co/1sK5YdyezW",2020-07-07 23:01:31,A ludicrous man with a heart of gold
1280637719107063810,"RT @LupitaFiasco510: My love is in #SanQuentin suffering from #COVIDー19. Chills, nausea, body aches. Just helpless. Please @GavinNewsom see…",2020-07-07 22:59:59,"gay ass writer/liturgist/artist/scholar
a jew who works for a church (i know, it's confusing)
subscribe to my substack
vnmo @ alaina-monts
alainamonts@gmail.com"
1280638289750474752,"RT @smarterteacher: @JoyAnnReid Who is going to pay for my sick leave?
Who will pay for my sub?
When I am exposed and need to quarantine.
W…",2020-07-07 23:02:16,GO BILLS!
1280638414459715585,RT @kylegriffin1: Americans have significantly more confidence in their governors than in Trump when it comes to handling the coronavirus.…,2020-07-07 23:02:45,"Contributing editor, Daily Kos. I'm a recently retired doctor who tweets about politics, and sometimes, being a doctor. Personal account, reflecting my own view"
1280637814758150146,"RT @indepdubnrth: The thing that people fail to realize, is that if they follow Prof O'Neill's advice and wear the mask, the only thing tha…",2020-07-07 23:00:22,
1280637911080329216,RT @__valeriatapia: today i learned that new zealand let health experts make the decisions about how to deal w the pandemic rather than pol…,2020-07-07 23:00:45,🧸 karly /Josh 06-18\
1280638436983148549,RT @davidmweissman: Trump down plays the #coronavirus &amp; doesn't act until 70 days later. He now he officially withdrawals the US from the W…,2020-07-07 23:02:51,"Cards lover, Let's Go Blues!, romance reader, mom, NEVER Republican, Vote out Hate, expel Hawley!"
1280638015854043137,$GNMK my covid basket up after hours on 118% increase in revenues ... Covid made over 90% of that increase $BMRA wi… https://t.co/rfAEpyaQXk,2020-07-07 23:01:10,celebrating my 21st year trading. I love trading low floats but trade anything long & short. Swings are the big money but day trades catching up last few years
1280637801927774212,"RT @kylegriffin1: AUSTIN, Texas (AP) -- Texas surpasses 10,000 confirmed new coronavirus cases in a single day for 1st time as record surge…",2020-07-07 23:00:19,I’m just here for you.
1280638405978796033,"RT @seattletimes: Traditional presidential battleground states and emerging ones have been hit with the triple shock of a pandemic, recessi…",2020-07-07 23:02:43,"YOUR NATION & WORLD SOURCE NEWS  
 TRENDING THE NEWS YOU DONT WATCH IN YOUR CABLE TV TWEETS & RETWEETS MY FOLLOWERS POST YOUR OPINION IS IMPORTANT EVERYDAY!"
1280638168157519872,RT @SpeakerPelosi: Every day Leader McConnell &amp; the Republican Senate continue their blockade of the House-passed #HeroesAct is a day they…,2020-07-07 23:01:47,Spectacular sportswriter finally living the dream! #BillEagle diehard! (#BuffaloBills and hometown #PhiladelphiaEagles)
1280637861109342210,"RT @urlocalchlo: if you could sacrifice one genre of music to end COVID-19, what would it be? and why country music?",2020-07-07 23:00:33,INFP-T if you’re into that sort of thing.
1280638276639109122,"RT @LabourAreToast: Sadiq Khan said London's crime epidemic is ""part &amp; parcel of living in a great global city.""

Knife crime up 55%
Gun cr…",2020-07-07 23:02:12,
1280638377008693248,RT @alenesmiles: @2Winke16 @BonJS0370 @kristyshl @zazzybritches @ThomONeil1 @SShebop @RegVickers @doug_in_nc @GDThor1 @tSlacksMarin @ldog56…,2020-07-07 23:02:36,"Ecstatically married to the love of my life; voracious reader; lover of life, people & knowledge. I Am #TheResistance"
1280637882860998656,"RT @MrsEmoticon: @GovAndyBeshear Here's the FB post from the Hopkins Co. Coroner after the local paper and our panic pushing, joke of an in…",2020-07-07 23:00:39,#ProLife Married 33yrs. 4 Kids 6 Grand Kids. Democrats are baby killing vote stealing trash. @Gop is dead to me.
1280637839269650433,"@lesetja2 @DrZweliMkhize SA ppl failed to be on lockdown from the beginning, they wont adhere to it even now since… https://t.co/KlKgX8VeAy",2020-07-07 23:00:28,"I tweet for fun PS: NO DMs...DO NOT DM ME, Don’t do it!!!! 🤦🏽‍♀️"
1280638401692213248,"RT @jimsciutto: A difference of more than 45,000 lives:

New model predicts more than 208,000 will die in the US from Covid-19 by November,…",2020-07-07 23:02:42,"Forever Hillary.
I DESPISE Bernie.
I DESPISE f*cking tr*mp even more.
I ADORE Madonna.
I LOATHE gaga (sic).
Coping with my Mother's cancer battle."
1280637966323290112,"RT @kyrstensinema: If anyone thinks our schools are opening Aug 17th given our current trajectory, think again.

@dougducey has been behind…",2020-07-07 23:00:58,
1280638411125243904,"RT @GregAbbott_TX: Eric—why is Texas tied for the lowest death rate of the 27 most affected states?

Why have more Texans recovered from CO…",2020-07-07 23:02:44,
1280638184553017344,"RT @JonLemire: AUSTIN, Texas (AP) — Texas surpasses 10,000 confirmed new coronavirus cases in a single day for 1st time as record surges co…",2020-07-07 23:01:50,Co-lead @MourningIntoUnity (https://t.co/YD7SRAsDkw); Former #KamalaHarrisSC & @ourcommonpower; China law; anticorruption/FCPA; 11 glorious yrs in Shanghai
1280637970270298112,"RT @SenatorMenendez: Congress received notification that POTUS officially withdrew the U.S. from the @WHO in the midst of a pandemic.

To c…",2020-07-07 23:00:59,Pacific Disaster Center-Humanitarian AI / OpenData / GIS / ICT's & @WHO Advisor - RT does not = an endorsement.
1280637739323600897,RT @mkraju: Senate HELP Chairman Lamar Alexander says “I disagree” with Trump move to withdraw from WHO. “Certainly there needs to be a goo…,2020-07-07 23:00:04,
1280638061693546499,"1st peak April in NE, ~30K cases/day.

2nd peak June inSouth ~50K cases/day.

Multiple counties are hotspots,  infe… https://t.co/G2nWnnevTX",2020-07-07 23:01:21,"Veteran, US Navy (TS/SCI; end of the Cold War). Lawyer. Student of economics and history. #PRU #WTP2020 #RESIST #HumanRights"
