id,tweet,time,description
1286995276780240896,"@jorg_rustige @paulkrugman It would take Florida over a year at this pace to catch up to the deaths of NY. 

And Th… https://t.co/wAl2ivN8DC",2020-07-25 12:02:39,"""Censorship is the child of fear and the father of ignorance."" https://t.co/7HZIaxOJkP @4deepmedia GUILDED CHAT: https://t.co/tSTVkhZMHU"
1286994761723904002,RT @ewbeckysux: Matt Hancock voted against the amendment to protect the NHS in future trade deals.,2020-07-25 12:00:37,hobbies include feminism and revolutions
1286995175353589761,"RT @Snoozi1251: @simondolan @asthmauk I had asthma as a child, been free of it for years. I have to wear a mask at work. I am now asthmatic…",2020-07-25 12:02:15,"Counsellor/Life Coach/Motivator.

Making the most of life!"
1286994844322164738,RT @GovHowardDean: Sinclair needs a full blown investigation to find out if they are taking Russian money. https://t.co/Z5EbOJHXIe,2020-07-25 12:00:56,Americajin on Okinawa
1286995314524774400,The Canadian example shows what the United States could have looked like if the U.S. effort had not been led by mal… https://t.co/Urb2WJBFly,2020-07-25 12:02:48,"School board member & retired urban educator & principal. My passions are public policy, local governance, & K-12 school improvement. RT implies nothing. he/him"
1286995134186262528,Sweden's renegade COVID-19 policy looks like a disaster — but the country is quietly determined to see it through d… https://t.co/FiUOkp1Sdc,2020-07-25 12:02:05,Providing online resources for criminal justice practitioners.
1286995056398864385,RT @CBCAlerts: Kansas City player Laurent Duvernay-Tardif opts out of NFL season due to the COVID-19 pandemic. The Canadian offensive linem…,2020-07-25 12:01:47,
1286994594333327360,"RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…",2020-07-25 11:59:57,"Proud father of three independent adults.
Loyal life long Red Wings fan.
Status.executivecar17@gmail.com"
1286995154696470528,@TomCottonAR Maybe you should close the casinos as well?  I mean it's not like Nevada just set a new daily record f… https://t.co/u1AJKN2VyM,2020-07-25 12:02:10,Petty and narcissistic... I guess that makes me the human twitter.
1286995050145222656,RT @NeilClark66: I told you it wouldn’t end with face masks. It’ll be full Hamzat suits by Christmas....Ministers 'considering telling publ…,2020-07-25 12:01:45,"Part time music producer, MMA, boxing & ex footy fan (VAR & covid killed it) from sheffield, had 4 tracks played on @BBCIntroSheff #KBF I DO NOT CONSENT! 🖕🏻"
1286995260749393920,"RT @srivatsayb: 🇺🇲 Americans get $1200 per adult as COVID package

🇩🇪 Germans get 300 Euros per child

🇬🇧 British pay 80% of salary to furl…",2020-07-25 12:02:36,"Peace lover|engineer|cook|friend|web series addict|

proud to be followed by all followers.."
1286994966464606210,"Most likely all of these people voted for you @GovBillLee but they’re not “buying in” on masks or distancing. 

Why… https://t.co/adGw0lJ1GR",2020-07-25 12:01:25,Nisi quod verum est
1286994959556644864,"RT @TravelingUS: #HURRICAIN HANNA

DUE TO MAKE LANDFALL 

IN 24 HRS NEAR @cityofcc 
(Corpus Christi, Texas)

Sick #COVID19 patients are bei…",2020-07-25 12:01:24,"political enthusiast, independent thinker and concerned American. Anti-Trumper and sorry I’m not sorry!"
1286995459278602246,RT @DrEricDing: 2) Here is an earlier thread on evidence that air floating Microdroplets are infectious. These microdroplet aersols collect…,2020-07-25 12:03:23,Allergy to Tories. #YES to Independence not SNP. Teacher. ♀️ Feminist: female is not a feeling. Instablock conspiracists racists & Covidiots #BlendedLearningNow
1286995002380496897,"RT @DanRather: China was negligent containing COVID. But what does it say about the Trump Administration that it saw China's failures, Euro…",2020-07-25 12:01:34,He who laughs last laughs the longest.
1286995156143607813,RT @TheNationalUAE: Dubai given a safe tourism stamp of approval https://t.co/PVXYStVLFT,2020-07-25 12:02:11,Freelance journalist in Dubai. Vegan for the animals🌱Earth lover 🌏
1286994845110804480,"RT @mmpadellan: 🚨WARNING:🚨

This weekend, local TV stations owned by Sinclair around America will broadcast ""Plandemic,"" which is a discred…",2020-07-25 12:00:56,
1286995001914863616,"RT @Denlesks: Maybe we should bring Sister Kershaw in from the bullpen to take Fauci‘s spot leading the fight against coronavirus
 https://…",2020-07-25 12:01:34,
1286995333805940738,swIMMING POOLS?? https://t.co/a3WVqNBafy,2020-07-25 12:02:53,❌A SHREK THE THIRD SLANDER FREE SPACE ❌ a 22 year old whose interests have regressed back to those she had when she was 10 ♈️SUN♑️MOON♏️ ASC
1286995343964397570,"RT @MahiMitra4: Cancel all final exams and promote all students in this COVID-19 pandemic. We want to be safe and sound.
Is exam more impor…",2020-07-25 12:02:55,I am a student + working on a project on an international brand.
1286995181670207491,"RT @Reuters: Indonesia reports 1,868 new coronavirus cases, 49 deaths https://t.co/xEF7DMYrIq https://t.co/QaKCybIzSa",2020-07-25 12:02:17,
1286995382334087168,"RT @BernieSanders: The fact that Jeff Bezos increased his wealth by $13 billion in 1 day during a pandemic, while his employees struggle to…",2020-07-25 12:03:05,Howard Stern Fan. Trump Hater . Hard ass working dude!
