id,tweet,time,description
1272620524099665920,RT @nypost: Data suggests George Floyd protests have not caused coronavirus spike in NYC https://t.co/dsUD5VP9sr https://t.co/iZiKmkPqn4,2020-06-15 20:02:31,#blm
1272620582761349120,"RT @RealJamesWoods: Cuomo threatens to shut down Manhattan, Hamptons again if coronavirus social-distancing rules broken // This genius mus…",2020-06-15 20:02:45,
1272620496228474880,"RT @jkwan_md: Female-led countries have fewer #COVID19 deaths (36/million) than male-led countries (214/million).

“I don’t think it’s a co…",2020-06-15 20:02:25,"Nationalist,Hotelier,Administrator and Traveler. मानवता हिंदी हिन्दू हिंदुस्तान I"
1272620281291575296,"RT @gatewaypundit: Coronavirus Is 4th Worst Flu Pandemic in US History -- But First Flu to Destroy the Economy Thanks to Faulty Models, Jun…",2020-06-15 20:01:33,A gathering of Democrats is “a field of sheep” and when Republicans gather it’s “a lost cause.”
1272620211242295297,"RT @LeahR77: Covid is quite the virus, it DISAPPEARS when people RIOT and Re APPEARS when people go to Trump Rallies ! 

MAGIC !",2020-06-15 20:01:17,Do my own thinking and read and listen to music and play video games.
1272620494836183044,"RT @JohnJHarwood: a reproduction rate of R&gt;1 signals the coronavirus epidemic is expanding -  that is, each infected person infects more th…",2020-06-15 20:02:24,media literacy teacher. everything else is futile.
1272619996095623168,RT @PippaCrerar: ⁦Former chief prosecutor ⁦@nazirafzal⁩ - whose brother Umar died from coronavirus in April while Dominic Cummings was 260…,2020-06-15 20:00:25,Philosopher:Cosmologist:Media:Linguist Idiomas:Sprachen:Languages:
1272620621571198977,On God🙏🏿🔥 https://t.co/pyZQuJJjRV,2020-06-15 20:02:54,Too Ugly to be stressing. #MambaForever 🙏🏿
1272620251637833728,"RT @alishbibi: Yemen is undergoing one of the worst humanitarian crisis in the last 100 years, extreme famine affecting 24 million people &amp;…",2020-06-15 20:01:26,so much dope that it broke the scale
1272620113989038080,RT @HettiVonG: Trump once again confuses the map for the territory. https://t.co/V2YJnITKep,2020-06-15 20:00:53,"Proud pro-life Democrat....Interests:  politics, religion,quantum physics, literature,golf, baseball, philosophy...animal lover..Mattie my cat....USAF vet"
1272620051322077184,"RT @realDonaldTrump: The Far Left Fake News Media, which had no Covid problem with the Rioters &amp; Looters destroying Democrat run cities, is…",2020-06-15 20:00:39,#TakeTheOath #WWG1WGA
1272620236169043969,RT @globluejeans: for those of you acting like coronavirus has gone away.... it’s only gotten so much worse honey WHAT are you doing?????,2020-06-15 20:01:23,"don’t know who I am, so you definitely don’t know me hoe"
