id,tweet,time,description
1268756261765554176,"RT @bubbaprog: The masks read ""Stop killing black people"" and by seizing them, law enforcement almost certainly has killed more black people",2020-06-05 04:07:19,
1268756350013710338,"@charliekirk11 Just remember, COVID is spreading because of racism.",2020-06-05 04:07:40,A smooth sea never made a skilled sailor
1268756769557360640,Who’s looting? https://t.co/dPkZOGnNYS,2020-06-05 04:09:20,"All the Twitters, I know em. Mostly UConn and movies these days. Writing over at @TheUConnBlog. Jose Fernandez should be in the Hall of Fame."
1268756028868440064,RT @LunaLotton: Can we fuck after lockdown? 👅 https://t.co/vqMYfWzge6,2020-06-05 04:06:24,"19, dom, heterosexual, new to this twitter thing, british, 6’3, DMs are open porn account/NSWF account"
1268756111844413440,RT @charliekirk11: Public health officials are now ENCOURAGING people to go out and join protests—despite supporting lockdowns for months…,2020-06-05 04:06:44,"Raised in Hungary under Soviets....
#Socialism/CommunismSucks 
Newly minted American citizen....so fortunate to be part of such a great nation.
Trump 2020 MAGA"
1268756383526240256,RT @MichaelGConroy1: @ohiostreetjoe @feriadelaluna Hear hear. I had developed a modicum of respect for him based on his handling of the cor…,2020-06-05 04:07:48,American
1268756177820712961,RT @ryanjreilly: “[I]t appears they want to ensure that people who protest are susceptible to the same deadly pandemic that they have faile…,2020-06-05 04:06:59,Erin 👩🏼‍🎨 #BlackLivesMatter #NoBanNoWall John 13:34-35. deaf//CI user🦻🏻PULSE ‘18. opinions are my own. she/her. be more like mr rogers. no human is illegal
1268756614418501632,"RT @rohmontgomery: Police knowingly spreading COVID-19, preparing to gaslight the public by blaming it on protests. #BLUEFALL",2020-06-05 04:08:43,"running on the sheer power of untreated ADD and monster, women make me nervous 💖💜💙  https://t.co/WrvtpnMJ8v"
1268756404434800640,RT @ryanjreilly: BREAKING: law enforcement officials have seized thousands of cloth masks that were mailed to four different cities to prot…,2020-06-05 04:07:53,"Haberdasher for @hostilepod || Crab Enthusiast || They/Them ||
for business inquiries: merlle.ivy@gmail.com"
1268756336952528897,RT @ryanjreilly: BREAKING: law enforcement officials have seized thousands of cloth masks that were mailed to four different cities to prot…,2020-06-05 04:07:37,"Previously was @/Saltsashi. Just a Supernatural, Misha Collins and Red Dwarf, Chris Barrie fangirl with nothing to do but fangirl."
1268756649373609986,"RT @nobodybutme32: We are battling COVID-19, a race war and sexual assault all at the same time and I must say.. it is a lot",2020-06-05 04:08:52,currently on tour
1268756183625629696,RT @wef: How the great COVID-19 reset can help firms become more sustainable @KatzPittBiz @CBSuite https://t.co/K7lXK47BKe #TheGreatReset h…,2020-06-05 04:07:01,Fibro Advocate |VO artist| Environmentalist|Christian|Development Practitioner| Humanitarian |A Proud lefty. 🇰🇪
1268756434017234944,Where my person at man ? 🥺 please come get me NOW 😖 https://t.co/jhVFjCyQyn,2020-06-05 04:08:00,Symone’✨
1268756598979047424,"@mynewshub You get covid 19, lie in the hospital bed and enjoy your racism",2020-06-05 04:08:40,Mahadeva
1268756169516101632,RT @mochamimi_: How I’m tryna be after Corona and the civil war https://t.co/o8raZXaEFD,2020-06-05 04:06:57,Somebodys aunty
1268756334586892288,Crypto in the COVID Economy – Parker https://t.co/zfw6q8RA2q https://t.co/wI7HtwZ5ez,2020-06-05 04:07:37,"Educación en Internet y tecnología para reducir la brecha digital. Analítica y bigdata. Learn Financial markets, marketing online."
1268756202231644160,"Good Morning Friends
#RajGardenPlants #ROOKHRAJPAUDHSHALA
#flute #fluteplaylearning #covid_19 #namaste #corona… https://t.co/9SzlhW7GYF",2020-06-05 04:07:05,"I am an #Accountant, #photolover, #love to #gardening , #flute #playing #book #reading, #poetry in #Hindi & #English #slogans and #photo #editing. #followme"
1268756509657231366,where are some places to volunteer in san jose that aren’t closed from corona?,2020-06-05 04:08:18,
1268756482432077825,"RT @ElPasoTXGov: As previously reported the source of exposure for COVID-19 remains at about 50% close contact (family members, friends, or…",2020-06-05 04:08:12,Senior Care Services* Serving El Paso County* No Obligation Assessment* Highly Trained and Experienced Caregivers* Custom Individualized Care Plans
1268756227820929025,RT @tahirazubeida: IMMIGRANTS ARE BEING GASSED IMMIGRANTS ARE BEING GASSED IMMIGRANTS ARE BEING GASSED IMMIGRANTS ARE BEING GASSED IMMIGRAN…,2020-06-05 04:07:11,in my dreams
1268756349602562049,"RT @NewYorker: Despite a spike of confirmed cases in early March, Iceland’s death rate from COVID-19 is just 0.56 per cent—one of the lowes…",2020-06-05 04:07:40,"Artist w/ MBA, dual American/French citizen, futurist. Seeker of wisdom. Politics, green stuff, smart people. #GoodTrouble 
Art tweets at @GirlFuturistArt"
1268756723759812609,"RT @DC_Draino: Do people really think Impeachment, COVID, and race riots all happened back-to-back at random?

Lol",2020-06-05 04:09:09,
1268756703128031232,RT @ryanjreilly: “[I]t appears they want to ensure that people who protest are susceptible to the same deadly pandemic that they have faile…,2020-06-05 04:09:05,Joga Bonito
1268756086158434304,@dmgbnagar Slowly you will understand that Corona didn't come by road .,2020-06-05 04:06:37,
1268756714884665351,"RT @havenkai808: @Inevitable_ET @cjtruth ✅Stage fake pandemic=Wake up normies Worldwide, prep public for what’s coming, declare National Em…",2020-06-05 04:09:07,"❤️wife, mom, truth, 🙏🏻Jesus,🦅TRUMP🦅conservative, 🇺🇸Q • DJT • JFKJR🇺🇸 #MAGA #KAG #FREEDOM #Wisconsin Here for the awakening☀️ 🎥 #digitalsoldier"
1268756045612175360,"RT @rohmontgomery: Police knowingly spreading COVID-19, preparing to gaslight the public by blaming it on protests. #BLUEFALL",2020-06-05 04:06:28,she/her. blm.
1268756557694554112,RT @WesleyLowery: Black Lives Matter spent tens of thousands of dollars to send covid masks to thousands of protesters across the country.…,2020-06-05 04:08:30,"Proud Irish-Colombian Bisexual writer who loves dogs more than life itself. Currently on @cwbatwoman. Past: Tell Me a Story, Time After Time, and TVD."
1268756500400332800,"RT @nobodybutme32: We are battling COVID-19, a race war and sexual assault all at the same time and I must say.. it is a lot",2020-06-05 04:08:16,=)
1268756457891270658,RT @charliekirk11: Public health officials are now ENCOURAGING people to go out and join protests—despite supporting lockdowns for months…,2020-06-05 04:08:06,#CowboysNation #MAGA #BuildTheWall #DEPLORABLES democrats are the downfall of our society
1268756758480261121,@necnectutu_h Been there so many times.  recently (pre-pandemic) attended a work training event where the white lea… https://t.co/UHyskyvYUC,2020-06-05 04:09:18,The one curly fry in the box of the regular
1268756434994565120,RT @charliekirk11: Public health officials are now ENCOURAGING people to go out and join protests—despite supporting lockdowns for months…,2020-06-05 04:08:01,Truth seeker. Prayer warrior. Trump supporter. #MAGA #WWG1WGA
1268756723881267205,RT @heybiji: Black americans are more likely to die from covid. There WILL be an influx of cases in the coming weeks. Where can I put my mo…,2020-06-05 04:09:09,"18+
Do you think that God stays in heaven because he too lives in fear of what he has created? 
-Steve Buscemi; Spy Kids 2"
1268756777799225345,"RT @fadde: Why is no one speaking abt @GavinNewsom failed $1 Billion N95 mask deal with 🇨🇳?  Now, CA is having issues trying to recover the…",2020-06-05 04:09:22,
1268756327255412737,RT @ryanjreilly: BREAKING: law enforcement officials have seized thousands of cloth masks that were mailed to four different cities to prot…,2020-06-05 04:07:35,"Used to teach art, still a master of gluing things to other things, also a Master of CIS-CS. She/her 💖💛💙"
1268756426643693569,Well this is unfuckingbelievable. Illinois schools can resume in-person classes this summer following statewide cor… https://t.co/6jzKFr0kWZ,2020-06-05 04:07:59,"Mom, advocate, teacher, counselor, avid coffee drinker, aspiring lottery winner & philanthropist #BeKind. Not because others are kind, but because you are kind."
1268756198196731904,RT @ByronYork: That's a pretty big 'never mind' -- 'Authors retract study showing hydroxychloroquine was dangerous to hospitalized covid-19…,2020-06-05 04:07:04,"The right of the PEOPLE... shall NOT be infringed. ""I derive my opinions from facts and reasoning, and not to suit anybody but myself."" - William T. Sherman."
1268756143964332038,RT @RahatTeamISF: A picture that’s worth thousand words As the lockdown has eased down and our netizens have resumed their normal routine a…,2020-06-05 04:06:51,"‏‏‏‏اے عشقِ نبی ﷺ میرے دل میں بھی سما جانا....
نہیں ہے جو محمد ﷺ کا ہمارا ہو بھی نہیں سکتا"
