id,tweet,time,description
1229436051829055489,RT @9GAG: Jokes on you #coronavirus I never leave my room,2020-02-17 16:02:51,The only important place is... where we're going
1229436281404317696,"RT @Fxhedgers: Japan Health Minister warns Japan is entering a new phase in the outbreak of the Coronavirus, says to avoid crowded public p…",2020-02-17 16:03:45,
1229435456024002562,RT @ShashiTharoor: How ready are we in India for the coronavirus? I ask in @SCMPNews : https://t.co/AsnDvrjwfO,2020-02-17 16:00:29,India 🇮🇳 first then everything next 🙏 Jai Bharat 🙏
1229436150680637440,"RT @johnmorganFL: The Birth Of The CoronaCoin (NCOV): An ERC-20 #Cryptocurrency ‘Backed’ By The Coronavirus

https://t.co/NXeDGh6syG https:…",2020-02-17 16:03:14,Be part of it! Join the #AI #MachineLearning and #DataScience Revolution!
1229435822828642305,"RT @WHO: @DrTedros ""We’ve put out a call for $675 million to support countries to prepare. I thank those donors who have contributed.

We h…",2020-02-17 16:01:56,College professor. Endlessly curious. Views are my own.
1229435867636391936,"RT @FCBarcelona: A LOOK BACK | Before the win over Getafe, Barça showed support for China amid the #coronavirus outbreak https://t.co/PyMtn…",2020-02-17 16:02:07,prepare for the worse and pray for the best 💪
1229437135419314176,"RT @SCMPNews: Afraid she might be barred from entering Shanghai, a Chinese woman from Hubei took to hiding in the car boot.  #coronavirus h…",2020-02-17 16:07:09,"The Galapagos Islands marine reserve should be protected for humanity and future generations.

Tweets my own, Links/RTs are not endorsements."
1229437476055527426,"RT @Squill_whispers: China is killing its own people, people just dropping dead where they are standing!

Genocide, this virus 🦠 was unleas…",2020-02-17 16:08:30,
1229437047716208640,"RT @Michell82410861: @Atticus61469729 They all said I was crazy 😜
https://t.co/KBXwlgptGp",2020-02-17 16:06:48,"Oilers Fan in Edmonton, Go Oilers Go! OilSafety at https://t.co/kSf5xU57ll, more political than I initially intended, opinions are anonymous :)"
1229436650482069505,RT @KenRoth: If only Xi Jinping had acted with as much dispatch to address the coronavirus outbreak as he did to suppress the outbreak of p…,2020-02-17 16:05:13,DUAL SUFFRAGE! Five Demands Not One LEss Freedom and Democracy I LOVE Hong Kong
1229437102846119937,RT @BNODesk: The 14 Americans who tested positive for coronavirus have been moved to a containment area on the evacuation plane; they'll be…,2020-02-17 16:07:01,don't be so nosey
1229436640776638464,RT @hoodbaek: China moving like exo is the only kpop group ever and they are right,2020-02-17 16:05:11,“ Work hard in SILENCE let success be the NOISE ” #EXO
1229435995516493826,Court filing sheds light on how US was able to attribute the #Equifax hack to China and the techniques alleged stat… https://t.co/7W7vakTE9N,2020-02-17 16:02:37,NewsML generates Newsletters using #MachineLearning.  With the power of #NLP we generate a summary of the most important tech news in your language.
1229435774543765504,A theory that lacks evidence and has been dismissed by authorities is the perfect story to retell for Republicans w… https://t.co/6KtuMAj8Y6,2020-02-17 16:01:45,Twitterer to follow and respond to environmental and political stuff. Want better biking and hiking environments.
1229435378588930048,"RT @GadgetFreak4U: Well, our first podcast is out. The one where I discuss the effects of #Coronavirus on China Smartphone Sales with @Coun…",2020-02-17 16:00:10,"Global Technology Industry Research, Analysis & Strategic Consulting"
1229437301815595008,@domremaro @MackayIM Fyi US took more than 1mth to annouce they had a new flu virus in 2009. And sequencing took 1.… https://t.co/y4HwXJ8f2g,2020-02-17 16:07:49,Angry father
1229437178280738816,"RT @n2CX2fIj5Qk1Gyh: @MSuppasit The best gift you deserve, keep up the good work! These emoticons are my full love for you. Please sign for…",2020-02-17 16:07:19,
1229435981419315206,"RT @reustle: With the COVID-19 Coronavirus spreading around Japan, information has been sparse and not readily available in English.

I've…",2020-02-17 16:02:34,Fan of Ellegarden & @FALILV | JUVENTINI | GRAPHIC DESIGNER | Sneakerdealer | dentist
1229435659737272320,"Coronavirus pods set up at Black Country hospitals.
Coronavirus assessment pods have been set up outside hospitals… https://t.co/kRwA6jjugU",2020-02-17 16:01:17,The independent consumer champion for health and social care users in Walsall. Call us on 0800 470 1660. Retweets/links are not endorsements of views.
1229436314438774792,"RT @CBCAlerts: WHO says China is reporting 70,635 coronavirus cases with 1,772 deaths. It says 2,051 new cases are reported in China, inclu…",2020-02-17 16:03:53,"66 year old Canadian, still working, surviving pandemic, asking everyone to be kind and be safe."
1229436826051579904,"RT @davidfrawleyved: Chinese Communists remain staunch nationalists and honor Chinese culture and traditional Chinese medicine, visiting nu…",2020-02-17 16:05:55,"Engineer by heart. 
Allergic to hypocrisy, addicted to sarcasm."
1229436757411868680,RT @drmglueck: Analogies to #Spiderman - could have become a #Batman... Instead we got #Coronavirus... How much fiction I this comparison a…,2020-02-17 16:05:39,Automated Trading Signals - Algo Trading - Oil / Gold Markets - Rts are not endorsement !
1229435669895880704,📹 Resident Evil Marathon Outbreak File #2 - Part 1 https://t.co/UwZnUYzpf9,2020-02-17 16:01:20,Survival Horror Video Games Channel
1229437115794108421,RT @csthetruth: Is Mainstream Media Finally Acknowledging Corona Virus as a Man Made Bioweapon? with Ole Dammegard https://t.co/8MW3HGB5ek,2020-02-17 16:07:04,
1229437284912631809,"RT @learmonth: VICE News tracked down relatives on a leaked list of Chinese muslims targeted for ""re-education."" “Of all my family members,…",2020-02-17 16:07:45,"immigration reporter @reuters, used to make documentaries @vice @hbo"
1229435613255958529,RT @SanaRiasat_: Regime of #China is doing the Holocaust of #Uyghur #Muslims in #EastTurkestan. It's not only #uyghurgenocide but also a #h…,2020-02-17 16:01:06,#Uyghur American 🇺🇸| Founder @ETAwakening & Prime Minister @ETExileGov | Striving to Restore #EastTurkistan's Independence & End #China's #UyghurGenocide
1229436851351457794,"RT @BBCNewsAsia: China Uighurs: Detained for beards, veils and internet browsing https://t.co/j2KZ8338wo",2020-02-17 16:06:01,Retweet #China // #BOT // Retweets aren't endorsements
1229437022864961536,"RT @markbspiegel: Let me set the scene for you:

2nd largest economy in the world: closed from coronavirus

3rd largest economy in the worl…",2020-02-17 16:06:42,
1229437131099123715,A useful chart showing the services to contact if you are feeling unwell. #BracknellForest https://t.co/omSQ8ScQa6,2020-02-17 16:07:08,Aspire 2 inspire b4 u expire. Family / Sci / Tech / Innovation / Entrepreneurship / Politics / Motorsport / Cri-Thinking / Justice / Education / CfoA / Cllr BF
1229437540513480704,"RT @UNGeneva: ""𝑶𝒏𝒄𝒆 𝒂𝒈𝒂𝒊𝒏, 𝑰 𝒂𝒎 𝒄𝒂𝒍𝒍𝒊𝒏𝒈 𝒇𝒐𝒓 𝒔𝒐𝒍𝒊𝒅𝒂𝒓𝒊𝒕𝒚, 𝒏𝒐𝒕 𝒔𝒕𝒊𝒈𝒎𝒂.""

@DrTedros of the World Health Organization @WHO asks for calm, cooper…",2020-02-17 16:08:46,"#NoPrestoÚtero #YoSiTeCreo #Metoo  #WomenChildrenRights #Feminista  Educadora, Madre, Creadora y sobre todo, Conspiradora Vital. #emocionycambio"
1229436702810349569,RT @RonaldKlain: I’m glad these Americans were brought home for treatment — we can do it safely and best.  But the earlier decision to leav…,2020-02-17 16:05:26,Editor. Writer. Baker. Singer. And other things that end in -r. — she / her
1229436136570880005,RT @JonathanTurley: CNN is suggesting this morning that the Stone controversy should prompt a change to make the AG a non-political appoint…,2020-02-17 16:03:11,"“Liberty lies in the hearts of men and women; when it dies there, no constitution, no law, no court can save it ...” Supreme Court Judge Learned Hand"
1229436597667606528,RT @real__bwes: they Japanese now.,2020-02-17 16:05:01,
1229437322950635520,Chinese #stocks rebound after #coronavirus 🤣. Policy stimulus 🤣. Can i get a stimulus package. $1 million would help,2020-02-17 16:07:54,
1229436140295315456,"RT @XingPark: 200210 East Day Entertainment Weibo Update: Help fight the #NovelCoronavirus epidemic campaign 
at Boihai Sea Scrolls, Shando…",2020-02-17 16:03:12,"INFINITE inspirit, 张艺兴 x'back/兴迷, HOYA 홀리, 宋威龙/송위룡"
